,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Michail Antonio,9.0,jm JAM,FW,31-189,90,26,24,2,0,0,1,2,1,0,0,0,0,21,0,0
1,Pablo Fornals,8.0,es ESP,LW,25-223,90,35,34,1,0,0,0,2,0,1,1,0,0,27,0,1
2,Jarrod Bowen,20.0,eng ENG,RW,24-287,90,26,26,0,0,0,0,2,0,0,0,0,0,17,0,1
3,Saïd Benrahma,22.0,dz ALG,AM,26-054,90,34,31,3,1,1,0,3,0,0,0,0,0,25,0,1
4,Declan Rice,41.0,eng ENG,DM,22-262,90,54,54,0,0,0,0,1,0,0,0,0,0,43,0,0
5,Tomáš Souček,28.0,cz CZE,DM,26-218,90,37,36,1,1,0,0,0,0,0,0,0,0,30,0,1
6,Aaron Cresswell,3.0,eng ENG,LB,31-292,90,95,73,22,5,0,1,14,8,9,4,5,0,73,0,3
7,Angelo Ogbonna,21.0,it ITA,CB,33-133,90,44,44,0,0,0,0,0,0,0,0,0,0,31,0,0
8,Kurt Zouma,4.0,fr FRA,CB,26-341,90,46,42,4,4,0,1,1,0,0,0,0,0,31,0,0
9,Vladimír Coufal,5.0,cz CZE,RB,29-042,90,60,49,9,1,0,0,8,8,0,0,0,0,31,2,3
10,Łukasz Fabiański,1.0,pl POL,GK,36-168,90,23,16,7,1,0,0,0,0,0,0,0,0,11,0,0
11,11 Players,,,,,990,480,429,49,13,1,3,33,17,10,5,5,0,340,2,10
