,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Dominic Calvert-Lewin,29.0,eng ENG,FW,22-001,90,0,0,0,0,3,1,0,0,39,3,0,3,0.3,0.3,0.0,3,1,12,21,57.1,1,20,2,0,0
1,Bernard,20.0,br BRA,LW,26-190,77,0,0,0,0,0,0,0,0,38,1,0,5,0.0,0.0,0.0,1,0,15,23,65.2,2,23,7,3,1
2,Theo Walcott,11.0,eng ENG,"LW,RW",30-001,13,0,0,0,0,1,1,0,0,3,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,1,0,0,0
3,Richarlison,30.0,br BRA,"RW,LW",21-311,90,1,0,0,0,3,1,0,0,41,4,2,0,0.6,0.6,0.0,4,0,15,27,55.6,1,20,2,0,0
4,Gylfi Sigurðsson,10.0,is ISL,AM,29-190,85,1,0,0,1,1,1,0,0,33,2,1,0,0.8,0.0,0.3,5,1,18,28,64.3,6,13,0,1,1
5,Tom Davies,26.0,eng ENG,AM,20-260,5,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,1,3,0,0,0
6,André Gomes,8.0,pt POR,DM,25-230,67,0,0,0,0,2,2,1,0,37,1,0,3,0.1,0.1,0.0,2,0,22,27,81.5,3,16,0,3,3
7,Morgan Schneiderlin,18.0,fr FRA,DM,29-129,23,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,1,4,25.0,0,2,0,0,0
8,Idrissa Gana Gueye,17.0,sn SEN,DM,29-172,90,0,0,0,0,1,0,0,0,45,0,4,2,0.0,0.0,0.0,0,0,27,32,84.4,3,22,0,1,0
9,Lucas Digne,12.0,fr FRA,LB,25-240,90,0,0,0,0,0,0,0,0,52,0,4,0,0.0,0.0,0.2,4,0,31,42,73.8,3,15,0,0,0
10,Yerry Mina,13.0,co COL,CB,24-175,90,0,0,0,0,1,0,0,0,41,1,1,1,0.1,0.1,0.0,0,0,27,30,90.0,1,18,0,0,0
11,Michael Keane,4.0,eng ENG,CB,26-065,90,0,0,0,0,1,0,0,0,46,0,3,2,0.1,0.1,0.0,1,0,26,34,76.5,1,19,0,0,0
12,Séamus Coleman,23.0,ie IRL,RB,30-157,90,0,0,0,0,1,1,0,0,60,1,2,1,0.3,0.3,0.1,3,0,39,49,79.6,0,19,2,2,1
13,Jordan Pickford,1.0,eng ENG,GK,25-010,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,20,35,57.1,0,18,0,0,0
14,14 Players,,,,,990,2,0,0,1,14,7,1,0,484,13,18,18,2.4,1.5,0.6,23,2,257,357,72.0,22,209,13,10,6
