,num,joueur
0,,Ben Watson
1,,Maynor Figueroa
2,,James McArthur
3,,Mohamed Diamé
4,,Emmerson Boyce
5,,Adrián López
6,,Gary Caldwell
7,,Franco Di Santo
8,,Hugo Rodallega
9,,
10,,Chris Kirkland
