,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Diogo Jota,20.0,pt POR,FW,24-101,81,1,0,0,1,0,0,2,0.0,2,1,0,1,2,3,1,0
1,Alex Oxlade-Chamberlain,15.0,eng ENG,FW,27-212,9,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
2,Sadio Mané,10.0,sn SEN,LW,28-339,90,1,1,0,1,0,0,0,,0,1,0,1,2,3,2,0
3,Mohamed Salah,11.0,eg EGY,RW,28-273,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
4,Georginio Wijnaldum,5.0,nl NED,LM,30-124,66,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0
5,James Milner,7.0,eng ENG,LM,35-070,24,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
6,Fabinho,3.0,br BRA,CM,27-143,90,1,1,0,1,0,0,2,0.0,2,2,0,2,3,4,2,0
7,Thiago Alcántara,6.0,es ESP,RM,29-338,66,2,2,0,2,0,0,2,0.0,2,4,0,4,1,3,0,0
8,Naby Keïta,8.0,gn GUI,RM,26-033,24,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0
9,Andrew Robertson,26.0,sct SCO,LB,27-004,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
10,Ozan Kabak,19.0,tr TUR,CB,20-355,90,2,1,2,0,0,1,3,33.3,2,0,0,0,3,5,6,0
11,Nathaniel Phillips,47.0,eng ENG,CB,23-359,90,0,0,0,0,0,0,0,,0,3,3,0,2,2,6,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,22-159,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0
13,Alisson,1.0,br BRA,GK,28-164,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
14,14 Players,,,,,990,14,9,5,9,0,4,15,26.7,11,12,3,9,14,28,26,0
