,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Emmanuel Dennis,25.0,ng NGA,FW,24-329,70,0,0,0,1,3,0,0,0,0,0,0,0,2,3,0,100.0
1,Sam Surridge,16.0,eng ENG,FW,24-074,20,0,0,0,2,2,0,1,0,0,0,0,0,2,0,2,0.0
2,Morgan Gibbs-White,10.0,eng ENG,LW,22-256,89,0,0,0,1,1,0,3,1,2,0,0,0,5,3,0,100.0
3,Lewis O'Brien,14.0,eng ENG,LW,23-361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Brennan Johnson,20.0,wls WAL,RW,21-140,90,0,0,0,0,1,0,3,0,0,0,0,0,2,1,3,25.0
5,Cheikhou Kouyaté,21.0,sn SEN,LM,32-293,90,0,0,0,1,2,0,0,1,2,0,0,0,9,2,0,100.0
6,Remo Freuler,23.0,ch SUI,CM,30-178,90,0,0,0,2,0,0,0,1,1,0,0,0,6,2,1,66.7
7,Ryan Yates,22.0,eng ENG,RM,24-323,90,1,0,0,3,7,0,0,0,1,0,0,0,8,3,0,100.0
8,Harry Toffolo,15.0,eng ENG,LB,27-052,90,0,0,0,1,1,0,2,0,0,0,0,0,3,1,0,100.0
9,Scott McKenna,26.0,sct SCO,CB,25-332,90,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,
10,Steve Cook,3.0,eng ENG,CB,31-174,90,1,0,0,1,0,0,0,0,0,0,0,0,5,4,0,100.0
11,Serge Aurier,24.0,ci CIV,RB,29-290,57,1,0,0,1,1,0,1,2,0,0,0,0,2,1,1,50.0
12,Neco Williams,7.0,wls WAL,RB,21-180,33,0,0,0,0,1,0,2,1,2,0,0,0,4,0,2,0.0
13,Dean Henderson,1.0,eng ENG,GK,25-212,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,3,0,0,13,19,0,12,7,9,0,0,0,52,20,9,69.0
