,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Rhian Brewster,24.0,eng ENG,FW,20-304,61,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
1,David McGoldrick,17.0,ie IRL,"AM,FW",33-062,29,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
2,Oliver Burke,14.0,sct SCO,FW,23-298,77,14,14,0,0,0,1,1,0,0,0,0,0,7,0,0
3,Billy Sharp,10.0,eng ENG,FW,34-360,13,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
4,John Fleck,4.0,sct SCO,"CM,LM",29-159,90,27,24,3,1,0,0,2,0,0,0,0,0,21,0,1
5,Oliver Norwood,16.0,nir NIR,CM,29-293,90,33,33,0,0,0,0,0,0,0,0,0,0,25,0,1
6,John Lundstram,7.0,eng ENG,"CM,RM",26-347,90,32,32,0,0,0,0,0,0,0,0,0,0,29,0,0
7,Jayden Bogle,20.0,eng ENG,LB,20-187,90,16,15,1,0,0,0,0,1,0,0,0,0,11,0,0
8,Ethan Ampadu,22.0,wls WAL,CB,20-138,90,25,18,6,2,0,0,0,4,0,0,0,0,20,1,0
9,John Egan,12.0,ie IRL,CB,28-102,90,33,33,0,0,0,0,0,0,0,0,0,0,24,0,0
10,Chris Basham,6.0,eng ENG,CB,32-194,77,26,25,1,0,0,0,0,1,0,0,0,0,21,0,1
11,Oliver McBurnie,9.0,sct SCO,FW,24-240,13,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
12,George Baldock,2.0,gr GRE,RB,27-327,90,21,17,4,0,0,0,0,4,0,0,0,0,18,0,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-261,90,30,21,9,4,0,0,0,0,0,0,0,0,13,0,0
14,14 Players,,,,,990,288,263,24,7,0,1,3,10,0,0,0,0,216,1,3
