,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Salomón Rondón,9.0,ve VEN,FW,28-126,90,56,0,4,28,24,8,56,3,2,66.7,1,33.3,33,325,63,2,4,3,3,6,47,9
1,Jay Rodriguez,19.0,eng ENG,FW,28-175,78,32,0,3,17,13,3,32,0,0,,0,,20,90,30,1,2,1,4,4,23,4
2,James McClean,14.0,ie IRL,FW,28-273,12,12,0,0,7,5,2,12,0,0,,0,,3,5,2,0,0,0,1,0,5,1
3,Chris Brunt,11.0,nir NIR,LM,33-037,78,41,2,10,18,13,0,41,1,1,100.0,0,0.0,20,80,39,2,0,0,1,2,26,3
4,Jake Livermore,8.0,eng ENG,LM,28-067,12,7,0,0,4,3,1,7,0,0,,0,,2,2,0,0,0,0,1,0,2,0
5,Gareth Barry,18.0,eng ENG,CM,36-331,90,46,2,16,27,4,0,46,1,1,100.0,0,0.0,19,103,39,0,0,0,2,0,17,0
6,Grzegorz Krychowiak,20.0,pl POL,CM,27-356,90,49,2,16,28,7,1,49,2,2,100.0,0,0.0,23,152,102,2,2,1,1,1,28,1
7,Matt Phillips,10.0,sct SCO,RM,26-313,90,44,2,7,15,22,2,44,2,2,100.0,0,0.0,25,150,55,2,2,1,1,6,25,6
8,Kieran Gibbs,3.0,eng ENG,LB,28-116,90,76,1,35,33,9,0,76,0,0,,0,,21,105,59,2,1,0,2,1,21,2
9,Ahmed Hegazi,26.0,eg EGY,CB,26-360,90,40,5,26,14,0,0,40,0,0,,0,,12,57,26,0,0,0,0,0,12,0
10,Jonny Evans,6.0,nir NIR,CB,30-017,79,32,5,20,12,0,0,32,0,0,,0,,10,75,50,1,0,0,1,0,11,0
11,Gareth McAuley,23.0,nir NIR,CB,38-046,11,7,2,5,2,0,0,7,0,0,,0,,2,7,4,0,0,0,0,0,1,0
12,Craig Dawson,25.0,eng ENG,RB,27-259,90,54,2,10,34,10,1,54,0,0,,0,,12,60,12,0,1,0,1,0,21,0
13,Ben Foster,1.0,eng ENG,GK,34-292,90,38,27,36,2,0,0,38,0,0,,0,,19,135,96,0,0,0,0,0,12,0
14,14 Players,,,,,990,534,50,188,241,110,18,534,9,8,88.9,1,11.1,221,1346,577,12,12,6,18,20,251,26
