,num,joueur
0,3,Jonas Olsson
1,8,Craig Gardner
2,10,Victor Anichebe
3,11,Chris Brunt
4,15,Sébastien Pocognoli
5,17,Graham Dorrans
6,18,Saido Berahino
7,21,Youssouf Mulumbu
8,25,Craig Dawson
9,,
10,13,Boaz Myhill
