,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Chris Wood,9.0,nz NZL,FW,29-006,69,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Matěj Vydra,27.0,cz CZE,FW,28-226,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Jay Rodriguez,19.0,eng ENG,FW,31-137,58,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
3,Ashley Barnes,10.0,eng ENG,FW,31-044,32,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
4,Dwight McNeil,11.0,eng ENG,LM,21-021,90,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,4,0
5,Josh Brownhill,8.0,eng ENG,CM,24-360,90,2,1,0,2,0,0,1,0.0,1,1,1,0,4,6,3,0
6,Ashley Westwood,18.0,eng ENG,CM,30-256,90,3,0,1,2,0,2,2,100.0,0,0,0,0,0,3,0,0
7,Robbie Brady,12.0,ie IRL,RM,28-334,90,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,4,0
8,Charlie Taylor,3.0,eng ENG,LB,27-086,90,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,5,0
9,Ben Mee,6.0,eng ENG,CB,31-083,90,1,1,1,0,0,1,1,100.0,0,2,2,0,4,5,7,0
10,James Tarkowski,5.0,eng ENG,CB,28-024,90,1,1,1,0,0,0,0,,0,2,2,0,0,1,8,0
11,Matthew Lowton,2.0,eng ENG,RB,31-187,90,1,1,0,1,0,1,1,100.0,0,4,1,3,5,6,7,0
12,Nick Pope,1.0,eng ENG,GK,28-238,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
13,13 Players,,,,,990,12,7,5,6,1,5,9,55.6,4,11,6,5,17,29,42,0
