,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Gabriel Jesus,9.0,br BRA,FW,24-242,86,24,27,88.9,299,43,15,16,93.8,5,5,100.0,1,1,100.0,1,0.3,0.1,1,0,2,0,3
1,Jack Grealish,10.0,eng ENG,FW,26-082,4,6,9,66.7,76,1,3,4,75.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0
2,Raheem Sterling,7.0,eng ENG,LW,26-358,90,33,44,75.0,534,174,17,18,94.4,11,15,73.3,3,4,75.0,1,0.2,0.1,5,0,1,0,5
3,Riyad Mahrez,26.0,dz ALG,RW,30-283,90,43,57,75.4,589,113,28,31,90.3,12,15,80.0,1,6,16.7,0,0.0,0.1,2,0,2,0,3
4,Bernardo Silva,20.0,pt POR,AM,27-113,90,32,39,82.1,347,32,22,23,95.7,4,4,100.0,0,0,,0,0.2,0.1,1,0,1,1,3
5,Rodri,16.0,es ESP,DM,25-162,90,71,83,85.5,1525,235,28,31,90.3,27,32,84.4,15,17,88.2,0,0.0,0.1,0,8,1,0,7
6,Fernandinho,25.0,br BRA,DM,36-211,90,56,64,87.5,988,209,26,26,100.0,25,29,86.2,4,5,80.0,0,0.0,0.1,0,6,1,0,7
7,Oleksandr Zinchenko,11.0,ua UKR,LB,24-351,90,85,90,94.4,1174,344,54,55,98.2,27,29,93.1,2,2,100.0,0,0.0,0.0,1,13,0,0,9
8,Nathan Aké,6.0,nl NED,CB,26-286,90,60,60,100.0,1097,447,21,21,100.0,37,37,100.0,2,2,100.0,0,0.0,0.0,0,3,0,0,2
9,Rúben Dias,3.0,pt POR,CB,24-201,90,61,66,92.4,1242,421,12,13,92.3,43,45,95.6,6,7,85.7,0,0.0,0.0,0,3,0,0,4
10,João Cancelo,27.0,pt POR,RB,27-188,90,77,86,89.5,1235,335,47,48,97.9,21,25,84.0,7,10,70.0,0,0.0,0.1,1,7,3,0,14
11,Ederson,31.0,br BRA,GK,28-106,90,17,20,85.0,518,296,1,1,100.0,10,10,100.0,6,9,66.7,0,0.0,0.0,0,1,0,0,0
12,12 Players,,,,,990,565,645,87.6,9624,2650,274,287,95.5,224,249,90.0,47,64,73.4,2,0.7,0.6,11,41,11,1,57
