,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Erling Haaland,9.0,no NOR,FW,22-212,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Jack Grealish,10.0,eng ENG,LW,27-161,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Phil Foden,47.0,eng ENG,RW,22-266,88,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
3,Nathan Aké,6.0,nl NED,RW,28-000,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,İlkay Gündoğan,8.0,de GER,CM,32-117,90,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0
5,Kevin De Bruyne,17.0,be BEL,CM,31-235,87,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
6,Julián Álvarez,19.0,ar ARG,CM,23-018,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Bernardo Silva,20.0,pt POR,DM,28-192,90,2,1,2,0,0,0,0,,0,0,0,0,0,2,1,0
8,Rodri,16.0,es ESP,DM,26-241,90,4,3,1,2,1,0,1,0.0,1,1,0,1,0,4,2,0
9,Aymeric Laporte,14.0,es ESP,LB,28-267,90,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,2,0
10,Rúben Dias,3.0,pt POR,CB,25-280,90,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
11,Kyle Walker,2.0,eng ENG,RB,32-266,90,0,0,0,0,0,0,0,,0,3,1,2,1,1,0,0
12,Ederson,31.0,br BRA,GK,29-185,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,10,7,3,5,2,2,6,33.3,4,7,1,6,2,12,5,0
