,num,joueur
0,,Ádám Bogdán
1,,Martin Petrov
2,,Nigel Reo-Coker
3,,Kevin Davies
4,,Gary Cahill
5,,Dedryck Boyata
6,,Paul Robinson
7,,Grétar Steinsson
8,,Ricardo Gardner
9,,David N'Gog
10,,Darren Pratley
