,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Richarlison,7.0,br BRA,FW,23-337,90,33,3,3,21,9,3,33,2,0,0.0,2,100.0,15,81,28,2,1,1,1,2,27,2
1,James Rodríguez,19.0,co COL,"FW,CM",29-274,90,49,0,12,25,13,2,49,2,2,100.0,0,0.0,25,97,35,1,1,0,2,3,34,5
2,Gylfi Sigurðsson,10.0,is ISL,CM,31-216,90,50,2,12,23,15,1,50,3,2,66.7,1,33.3,20,90,36,1,2,0,2,2,29,4
3,Mason Holgate,4.0,eng ENG,"CM,CB",24-172,90,48,6,22,23,3,0,48,0,0,,0,,12,84,31,0,0,0,0,0,27,1
4,Tom Davies,26.0,eng ENG,CM,22-286,87,47,3,11,30,7,2,47,1,1,100.0,0,0.0,24,106,55,1,0,0,2,3,34,2
5,Nathan Broadhead,34.0,wls WAL,FW,23-007,3,3,0,1,2,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,2,0
6,Lucas Digne,12.0,fr FRA,LB,27-266,90,61,5,15,29,17,1,61,0,0,,0,,14,72,31,0,0,0,1,0,32,6
7,Michael Keane,5.0,eng ENG,CB,28-091,90,59,12,33,23,3,2,59,0,0,,0,,26,127,50,0,0,0,0,0,37,0
8,Yerry Mina,13.0,co COL,CB,26-201,57,41,6,24,17,0,0,41,0,0,,0,,21,136,69,0,0,0,0,0,29,0
9,Alex Iwobi,17.0,ng NGA,"FW,CM",24-344,33,13,0,0,11,2,1,13,0,0,,0,,8,53,23,1,0,1,2,0,10,1
10,Ben Godfrey,22.0,eng ENG,CB,23-087,90,64,5,29,30,5,1,64,1,0,0.0,1,100.0,23,88,46,0,0,0,1,0,37,0
11,Séamus Coleman,23.0,ie IRL,RB,32-183,90,48,5,13,21,15,0,48,4,4,100.0,0,0.0,23,153,53,2,1,0,2,4,24,5
12,Robin Olsen,33.0,se SWE,GK,31-094,90,35,34,35,0,0,0,35,0,0,,0,,16,73,65,0,0,0,0,0,12,0
13,13 Players,,,,,990,551,81,210,255,89,13,551,13,9,69.2,4,30.8,227,1160,522,8,5,2,13,14,334,26
