,num,joueur
0,,Stuart Taylor
1,,Ian Harte
2,,Hal Robson-Kanu
3,,Adam le Fondre
4,,Adrian Mariappa
5,,Noel Hunt
6,,Stephen Kelly
7,,Mikele Leigertwood
8,,Hope Akpan
9,,Jobi McAnuff
10,,Alex Pearce
