,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Alexandre Lacazette,9.0,fr FRA,FW,29-212,89,1,0,1,1,1,1,0,0,34,0,1,2,1.0,0.2,0.0,2,0,19,26,73.1,3,7,0,0,0
1,Shkodran Mustafi,20.0,de GER,CB,28-253,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
2,Gabriel Martinelli,35.0,br BRA,LW,19-191,70,0,0,0,0,4,2,0,0,28,3,1,0,0.3,0.3,0.0,1,0,6,14,42.9,2,13,1,2,1
3,Nicolas Pépé,19.0,ci CIV,"LW,LM",25-211,20,0,0,0,0,0,0,0,0,8,2,0,0,0.0,0.0,0.0,0,0,1,5,20.0,0,3,0,0,0
4,Bukayo Saka,7.0,eng ENG,"RW,RM",19-112,90,1,0,0,0,2,1,0,0,40,1,1,2,0.1,0.1,0.0,6,1,21,32,65.6,4,19,3,2,2
5,Emile Smith Rowe,32.0,eng ENG,AM,20-151,64,0,1,0,0,1,0,0,0,37,0,0,1,0.4,0.4,0.1,2,1,22,28,78.6,3,23,1,1,0
6,Joe Willock,28.0,eng ENG,"AM,FW",21-128,26,0,0,0,0,1,0,0,0,13,2,0,0,0.1,0.1,0.0,1,0,2,6,33.3,0,7,0,2,0
7,Granit Xhaka,34.0,ch SUI,"DM,CM",28-090,90,1,0,0,0,2,1,0,0,51,2,0,0,0.1,0.1,0.0,3,0,34,45,75.6,6,20,1,0,0
8,Mohamed Elneny,25.0,eg EGY,"DM,CM",28-168,90,0,0,0,0,1,0,0,0,46,1,1,1,0.0,0.0,0.0,1,0,31,37,83.8,3,21,1,1,1
9,Kieran Tierney,3.0,sct SCO,LB,23-204,90,0,0,0,0,0,0,1,0,54,1,1,0,0.0,0.0,0.1,3,2,24,48,50.0,2,28,6,1,1
10,Pablo Marí,22.0,es ESP,CB,27-117,90,0,0,0,0,0,0,1,0,42,2,1,1,0.0,0.0,0.0,0,0,19,30,63.3,1,16,0,0,0
11,Rob Holding,16.0,eng ENG,CB,25-097,90,0,0,0,0,1,1,0,0,40,1,0,3,0.1,0.1,0.0,0,0,20,29,69.0,2,15,0,0,0
12,Héctor Bellerín,2.0,es ESP,RB,25-282,90,0,0,0,0,1,0,0,0,51,1,1,0,0.0,0.0,0.5,5,2,31,42,73.8,2,19,2,3,2
13,Bernd Leno,1.0,de GER,GK,28-297,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,19,31,61.3,0,11,0,0,0
14,14 Players,,,,,990,3,1,1,1,14,6,2,0,477,16,7,10,2.1,1.3,0.6,24,6,249,373,66.8,28,202,15,12,7
