,num,joueur
0,,Marcus Hahnemann
1,,Matthew Jarvis
2,,Nenad Milijaš
3,,Kevin Foley
4,,Stephen Ward
5,,Stephen Hunt
6,,Karl Henry
7,,Christophe Berra
8,,David Edwards
9,,Richard Stearman
10,,Kevin Doyle
