,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Guido Carrillo,9.0,ar ARG,FW,26-262,90,23,22,0,0,0,0,0,0,0,0,0,0,14,1,2
1,Dušan Tadić,11.0,rs SRB,"LW,AM,RM",29-083,90,41,41,0,0,0,0,5,0,0,0,0,0,27,0,5
2,James Ward-Prowse,16.0,eng ENG,RW,23-102,70,32,28,4,2,0,0,5,0,2,1,1,0,25,0,0
3,Shane Long,7.0,ie IRL,"FW,RW",31-020,20,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
4,Pierre Højbjerg,23.0,dk DEN,"AM,DM,CM",22-190,90,60,56,3,0,0,1,0,0,0,0,0,0,49,1,3
5,Mario Lemina,18.0,ga GAB,DM,24-163,56,41,40,0,0,0,0,1,0,0,0,0,0,35,1,0
6,Sofiane Boufal,19.0,ma MAR,"LW,LM",24-147,34,13,12,1,0,0,0,0,1,0,0,0,0,9,0,2
7,Oriol Romeu,14.0,es ESP,DM,26-140,79,65,65,0,0,0,2,0,0,0,0,0,0,54,0,1
8,Steven Davis,8.0,nir NIR,CM,33-041,11,15,14,1,1,0,1,0,0,0,0,0,0,11,0,0
9,Ryan Bertrand,21.0,eng ENG,LB,28-190,90,70,51,18,2,0,0,6,15,1,1,0,0,45,1,1
10,Wesley Hoedt,6.0,nl NED,CB,23-342,90,66,66,0,0,0,3,0,0,0,0,0,0,58,0,1
11,Jack Stephens,5.0,eng ENG,CB,24-015,90,66,65,0,0,0,0,0,0,0,0,0,0,55,1,2
12,Cédric Soares,2.0,pt POR,RB,26-164,90,70,60,10,0,0,0,4,10,0,0,0,0,53,0,1
13,Alex McCarthy,13.0,eng ENG,GK,28-070,90,31,16,15,2,0,0,0,0,0,0,0,0,19,0,0
14,14 Players,,,,,990,601,544,52,7,0,7,21,26,3,2,1,0,460,5,18
