,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Pierre-Emerick Aubameyang,14.0,ga GAB,FW,32-092,90,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,33.3
1,Bukayo Saka,7.0,eng ENG,"LM,LW",20-013,90,0,0,0,0,2,2,0,2,1,0,0,0,4,0,1,0.0
2,Martin Ødegaard,8.0,no NOR,"CM,AM",22-275,90,0,0,0,0,0,0,1,0,1,0,0,0,5,0,3,0.0
3,Emile Smith Rowe,10.0,eng ENG,CM,21-052,60,0,0,0,1,2,0,2,0,1,0,0,0,3,0,1,0.0
4,Albert Sambi Lokonga,23.0,be BEL,DM,21-331,30,0,0,0,1,0,0,0,1,2,0,0,0,3,1,3,25.0
5,Nicolas Pépé,19.0,ci CIV,"RM,RW",26-112,90,0,0,0,2,0,0,3,2,1,0,0,0,10,4,5,44.4
6,Thomas Partey,5.0,gh GHA,DM,28-097,74,0,0,0,0,1,0,0,0,0,0,0,0,5,1,2,33.3
7,Ainsley Maitland-Niles,15.0,eng ENG,DM,24-020,16,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0.0
8,Kieran Tierney,3.0,sct SCO,LB,24-105,77,0,0,0,1,3,0,3,0,0,0,0,0,3,0,0,
9,Nuno Tavares,20.0,pt POR,LB,21-235,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
10,Gabriel Dos Santos,6.0,br BRA,CB,23-273,90,0,0,0,1,0,0,0,0,1,0,0,0,3,5,5,50.0
11,Ben White,4.0,eng ENG,CB,23-345,90,0,0,0,0,1,0,0,4,0,0,0,0,0,5,4,55.6
12,Takehiro Tomiyasu,18.0,jp JPN,RB,22-317,90,0,0,0,0,0,0,0,1,0,0,0,0,6,4,0,100.0
13,Aaron Ramsdale,32.0,eng ENG,GK,23-127,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,50.0
14,14 Players,,,,,990,1,0,0,8,9,2,9,11,8,0,0,0,47,23,29,44.2
