,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,23-278,89,24,22,1,0,0,0,2,0,1,0,0,0,16,1,0
1,Cenk Tosun,14.0,tr TUR,FW,29-195,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Richarlison,7.0,br BRA,LW,23-223,89,36,36,0,0,0,0,1,0,0,0,0,0,22,0,2
3,Jonjoe Kenny,2.0,eng ENG,LW,23-279,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Alex Iwobi,17.0,ng NGA,RW,24-230,82,32,32,0,0,0,1,7,0,0,0,0,0,22,0,2
5,Séamus Coleman,23.0,ie IRL,RW,32-069,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6,Gylfi Sigurðsson,10.0,is ISL,AM,31-102,90,39,30,9,4,0,1,4,0,3,2,1,0,34,0,2
7,Tom Davies,26.0,eng ENG,DM,22-172,90,29,29,0,0,0,0,0,0,0,0,0,0,24,0,1
8,Abdoulaye Doucouré,16.0,ml MLI,DM,27-353,90,33,33,0,0,0,0,0,0,0,0,0,0,28,0,1
9,Ben Godfrey,22.0,eng ENG,LB,22-339,90,45,37,8,0,0,0,1,8,0,0,0,0,40,0,1
10,Michael Keane,5.0,eng ENG,CB,27-343,90,52,52,0,0,0,0,0,0,0,0,0,0,46,0,1
11,Yerry Mina,13.0,co COL,CB,26-087,90,60,60,0,0,0,1,0,0,0,0,0,0,57,0,0
12,Mason Holgate,4.0,eng ENG,RB,24-058,90,52,43,9,0,0,1,3,9,0,0,0,0,43,0,1
13,Jordan Pickford,1.0,eng ENG,GK,26-287,90,34,17,17,4,0,0,0,0,0,0,0,0,15,0,0
14,14 Players,,,,,990,439,394,44,8,0,5,18,17,4,2,1,0,347,1,11
