,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-008,60,16,16,0,0,0,0,0,0,0,0,0,0,12,0,1
1,Morgan Gibbs-White,10.0,eng ENG,"AM,FW",22-205,30,13,13,0,0,0,0,1,0,0,0,0,0,7,0,0
2,Brennan Johnson,20.0,wls WAL,FW,21-089,90,12,12,0,0,0,0,2,0,0,0,0,0,3,0,1
3,Jesse Lingard,11.0,eng ENG,"AM,FW",29-248,83,40,38,2,0,1,0,0,1,0,0,0,0,32,0,0
4,Cheikhou Kouyaté,21.0,sn SEN,CM,32-242,7,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
5,Lewis O'Brien,14.0,eng ENG,"CM,AM",23-310,90,30,30,0,0,0,0,0,0,0,0,0,0,22,0,1
6,Orel Mangala,5.0,be BEL,CM,24-155,54,41,40,0,0,0,1,0,0,0,0,0,0,35,1,0
7,Ryan Yates,22.0,eng ENG,CM,24-272,36,17,16,1,0,0,1,0,0,0,0,0,0,16,0,0
8,Harry Toffolo,15.0,eng ENG,WB,27-001,90,33,25,8,0,0,0,5,8,0,0,0,0,22,0,1
9,Neco Williams,7.0,wls WAL,WB,21-129,90,51,42,9,2,0,0,7,5,2,1,1,0,29,0,2
10,Scott McKenna,26.0,sct SCO,CB,25-281,90,47,45,2,1,0,0,0,1,0,0,0,0,33,0,0
11,Steve Cook,3.0,eng ENG,CB,31-123,90,64,63,1,1,0,1,0,0,0,0,0,0,56,0,0
12,Joe Worrall,4.0,eng ENG,CB,25-222,90,68,62,6,2,0,1,0,4,0,0,0,0,55,0,1
13,Dean Henderson,1.0,eng ENG,GK,25-161,90,49,34,15,3,0,0,0,0,0,0,0,0,27,0,0
14,14 Players,,,,,990,488,443,44,9,1,4,15,19,2,1,1,0,354,1,7
