,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-008,60,12,16,75.0,129,4,9,11,81.8,0,1,0.0,1,1,100.0,0,0.1,0.0,1,0,0,0,0
1,Morgan Gibbs-White,10.0,eng ENG,"AM,FW",22-205,30,7,13,53.8,81,51,5,8,62.5,2,4,50.0,0,0,,0,0.0,0.0,0,2,0,0,1
2,Brennan Johnson,20.0,wls WAL,FW,21-089,90,3,12,25.0,38,0,1,5,20.0,1,3,33.3,0,1,0.0,0,0.0,0.0,1,0,0,0,0
3,Jesse Lingard,11.0,eng ENG,"AM,FW",29-248,83,32,40,80.0,524,99,12,16,75.0,19,22,86.4,0,1,0.0,0,0.0,0.0,1,4,0,0,4
4,Cheikhou Kouyaté,21.0,sn SEN,CM,32-242,7,5,7,71.4,73,8,1,3,33.3,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
5,Lewis O'Brien,14.0,eng ENG,"CM,AM",23-310,90,22,30,73.3,378,77,11,14,78.6,9,11,81.8,2,2,100.0,0,0.1,0.1,1,2,0,0,1
6,Orel Mangala,5.0,be BEL,CM,24-155,54,35,41,85.4,584,131,12,13,92.3,22,23,95.7,1,3,33.3,0,0.0,0.0,1,2,1,0,5
7,Ryan Yates,22.0,eng ENG,CM,24-272,36,16,17,94.1,337,79,5,5,100.0,9,10,90.0,2,2,100.0,0,0.0,0.0,0,0,0,0,2
8,Harry Toffolo,15.0,eng ENG,WB,27-001,90,22,33,66.7,368,158,9,12,75.0,12,17,70.6,1,2,50.0,0,0.2,0.1,1,0,2,1,2
9,Neco Williams,7.0,wls WAL,WB,21-129,90,29,51,56.9,478,177,16,18,88.9,10,16,62.5,2,14,14.3,0,0.2,0.2,2,1,1,1,1
10,Scott McKenna,26.0,sct SCO,CB,25-281,90,33,47,70.2,586,178,15,16,93.8,16,23,69.6,2,7,28.6,0,0.0,0.0,0,2,0,0,1
11,Steve Cook,3.0,eng ENG,CB,31-123,90,56,64,87.5,1198,438,12,12,100.0,39,44,88.6,5,8,62.5,0,0.0,0.0,0,2,0,0,2
12,Joe Worrall,4.0,eng ENG,CB,25-222,90,55,68,80.9,1227,401,13,14,92.9,30,34,88.2,12,18,66.7,0,0.0,0.0,0,5,0,0,3
13,Dean Henderson,1.0,eng ENG,GK,25-161,90,27,49,55.1,728,499,7,7,100.0,11,12,91.7,9,30,30.0,0,0.0,0.0,0,2,1,0,0
14,14 Players,,,,,990,354,488,72.5,6729,2300,128,154,83.1,183,223,82.1,37,89,41.6,0,0.6,0.4,8,22,5,2,23
