,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jamie Vardy,9.0,eng ENG,FW,34-062,90,0,2,0,0,5,2,0,0,31,3,0,0,1.2,1.2,1.8,6,2,18,22,81.8,2,19,2,2,2
1,Kelechi Iheanacho,14.0,ng NGA,FW,24-162,90,3,0,0,0,6,4,0,0,55,2,0,2,1.9,1.9,0.9,4,0,33,41,80.5,2,40,3,8,6
2,Ayoze Pérez,17.0,es ESP,AM,27-228,80,1,0,0,0,4,2,0,0,54,4,0,4,0.2,0.2,0.0,2,1,26,37,70.3,3,35,5,3,3
3,Khanya Leshabela,38.0,za RSA,AM,21-177,10,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,6,8,75.0,2,8,3,0,0
4,Youri Tielemans,8.0,be BEL,CM,23-311,90,0,0,0,0,2,1,0,0,110,0,2,1,0.1,0.1,0.2,6,1,90,105,85.7,10,55,0,2,1
5,Wilfred Ndidi,25.0,ng NGA,CM,24-088,90,0,1,0,0,0,0,0,0,112,4,2,3,0.0,0.0,0.1,3,1,91,101,90.1,8,66,0,2,0
6,Timothy Castagne,27.0,be BEL,WB,25-099,90,0,0,0,0,0,0,0,0,66,1,0,4,0.0,0.0,0.0,2,0,55,60,91.7,1,38,0,0,0
7,Ricardo Pereira,21.0,pt POR,WB,27-159,45,0,0,0,0,1,0,0,0,32,0,0,0,0.1,0.1,0.0,2,0,25,28,89.3,1,10,0,0,0
8,Marc Albrighton,11.0,eng ENG,WB,31-116,45,0,1,0,0,0,0,0,0,38,1,1,0,0.0,0.0,0.1,5,2,28,34,82.4,3,19,2,1,0
9,Çağlar Söyüncü,4.0,tr TUR,CB,24-295,90,0,0,0,0,0,0,0,0,101,1,0,0,0.0,0.0,0.0,0,0,91,95,95.8,3,55,1,0,0
10,Jonny Evans,6.0,nir NIR,CB,33-070,90,0,0,0,0,1,0,0,0,120,0,3,0,0.6,0.6,0.0,2,1,107,114,93.9,5,68,0,0,0
11,Wesley Fofana,3.0,fr FRA,CB,20-087,90,0,0,0,0,0,0,0,0,123,3,2,0,0.0,0.0,0.0,2,0,94,114,82.5,8,78,6,1,1
12,Kasper Schmeichel,1.0,dk DEN,GK,34-129,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,31,33,93.9,0,19,0,0,0
13,13 Players,,,,,990,4,4,0,0,19,9,0,0,884,19,10,14,4.0,4.0,3.1,35,8,695,792,87.8,48,510,22,19,13
