,num,joueur
0,,Petr Čech
1,,Branislav Ivanović
2,,Michael Essien
3,,David Luiz
4,,Ashley Cole
5,,Fernando Torres
6,,John Terry
7,,Ramires
8,,Frank Lampard
9,,Salomon Kalou
10,,Florent Malouda
