,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Joshua King,7.0,no NOR,"FW,RM",30-006,90,27,27,0,0,0,1,1,0,0,0,0,0,22,0,1
1,João Pedro,10.0,br BRA,"LW,LM",20-117,90,41,39,1,0,1,0,4,0,0,0,0,0,30,1,1
2,Emmanuel Dennis,25.0,ng NGA,"RW,FW",24-067,77,26,25,1,0,0,0,1,0,0,0,0,0,18,0,1
3,Moussa Sissoko,19.0,fr FRA,"LM,CM",32-158,90,49,48,1,1,0,1,0,0,0,0,0,0,37,0,0
4,Edo Kayembe,39.0,cd COD,CM,23-232,90,79,77,2,1,0,3,3,0,1,1,0,0,66,0,1
5,Tom Cleverley,8.0,eng ENG,RM,32-162,58,32,28,4,1,0,1,2,0,2,0,2,0,25,0,2
6,Cucho,29.0,co COL,FW,22-276,32,20,17,3,0,0,0,2,0,2,1,0,0,13,0,0
7,Hassane Kamara,14.0,ci CIV,LB,27-322,83,63,56,7,0,0,0,4,7,0,0,0,0,49,0,2
8,Ken Sema,12.0,se SWE,LB,28-113,7,22,19,3,0,0,0,3,3,0,0,0,0,17,0,1
9,Samir Santos,22.0,br BRA,CB,27-047,90,71,67,4,4,0,1,0,0,0,0,0,0,64,0,0
10,Christian Kabasele,27.0,be BEL,CB,30-331,90,78,78,0,0,0,1,0,0,0,0,0,0,68,0,0
11,Kiko Femenía,21.0,es ESP,RB,30-353,88,63,57,6,1,0,0,2,5,0,0,0,0,51,0,1
12,Juraj Kucka,33.0,sk SVK,RB,34-329,2,12,10,2,0,0,0,0,2,0,0,0,0,10,0,0
13,Daniel Bachmann,26.0,at AUT,GK,27-196,90,23,14,9,4,0,0,0,0,0,0,0,0,15,0,0
14,14 Players,,,,,977,606,562,43,12,1,8,22,17,5,2,2,0,485,1,10
