,num,joueur
0,1,Brad Guzan
1,6,Ciaran Clark
2,7,Leandro Bacuna
3,8,Idrissa Gana Gueye
4,9,Scott Sinclair
5,15,Ashley Westwood
6,16,Joleon Lescott
7,18,Kieran Richardson
8,19,Jordan Ayew
9,38,Jordan Lyden
10,43,Aly Cissokho
