,num,joueur
0,1,Tom Heaton
1,4,Jon Flanagan
2,5,Michael Keane
3,6,Ben Mee
4,7,Andre Gray
5,8,Dean Marney
6,10,Ashley Barnes
7,13,Jeff Hendrick
8,21,George Boyd
9,23,Stephen Ward
10,37,Scott Arfield
