,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,24-151,90,10,17,58.8,98,9,6,10,60.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
1,Richarlison,7.0,br BRA,"LW,AM,LM",24-096,88,12,18,66.7,161,54,8,10,80.0,4,5,80.0,0,1,0.0,1,0.6,0.5,2,1,1,1,1
2,Anthony Gordon,24.0,eng ENG,LM,20-171,2,2,3,66.7,12,4,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0
3,Andros Townsend,14.0,eng ENG,RW,30-029,69,11,21,52.4,177,82,5,6,83.3,4,7,57.1,2,7,28.6,1,1.0,0.6,3,2,3,2,1
4,Alex Iwobi,17.0,ng NGA,"RW,RM",25-103,21,6,7,85.7,76,45,4,4,100.0,2,3,66.7,0,0,,1,0.0,0.0,1,0,0,0,3
5,Demarai Gray,11.0,jm JAM,"AM,LW",25-047,82,15,21,71.4,213,69,7,8,87.5,6,7,85.7,0,2,0.0,0,0.2,0.3,1,0,1,1,1
6,Yerry Mina,13.0,co COL,CB,26-325,8,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
7,Abdoulaye Doucouré,16.0,ml MLI,"DM,CM",28-225,90,32,40,80.0,532,123,13,14,92.9,16,21,76.2,2,2,100.0,0,0.0,0.0,0,3,0,0,6
8,Allan,6.0,br BRA,"DM,CM",30-218,90,24,32,75.0,381,130,12,14,85.7,10,14,71.4,2,4,50.0,0,0.0,0.0,0,3,0,0,3
9,Lucas Digne,12.0,fr FRA,LB,28-025,90,34,50,68.0,496,183,23,24,95.8,7,14,50.0,3,9,33.3,0,0.1,0.1,2,2,1,1,4
10,Michael Keane,5.0,eng ENG,CB,28-215,90,37,49,75.5,892,299,8,11,72.7,21,26,80.8,8,12,66.7,0,0.2,0.0,1,5,0,0,3
11,Mason Holgate,4.0,eng ENG,CB,24-296,90,27,43,62.8,589,189,8,11,72.7,15,18,83.3,4,12,33.3,0,0.0,0.0,0,2,1,0,3
12,Séamus Coleman,23.0,ie IRL,RB,32-307,90,40,58,69.0,734,282,18,21,85.7,19,24,79.2,3,11,27.3,0,0.1,0.1,1,6,2,1,9
13,Jordan Pickford,1.0,eng ENG,GK,27-160,90,21,37,56.8,753,584,4,4,100.0,5,5,100.0,12,28,42.9,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,271,397,68.3,5114,2053,118,140,84.3,111,147,75.5,36,88,40.9,3,2.3,1.5,11,26,9,6,34
