,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Alexander Isak,14.0,se SWE,"FW,LW",22-361,90,26,0,2,5,21,6,25,2,2,100.0,0,0.0,10,40,24,1,1,0,4,1,19,6
1,Ryan Fraser,21.0,sct SCO,LW,28-205,70,36,0,3,15,19,3,36,0,0,,0,,22,117,67,2,1,0,1,1,26,7
2,Jacob Murphy,23.0,eng ENG,"LW,RW",27-205,20,14,0,0,2,12,2,14,0,0,,0,,9,62,27,1,0,0,0,0,12,4
3,Miguel Almirón,24.0,py PAR,RW,28-219,88,64,0,3,19,42,7,64,0,0,,0,,35,251,92,5,0,4,5,1,43,12
4,Chris Wood,20.0,nz NZL,FW,30-284,2,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
5,Joelinton,7.0,br BRA,LM,26-034,90,54,1,3,26,26,5,54,2,2,100.0,0,0.0,29,211,112,4,3,0,1,4,40,9
6,Bruno Guimarães,39.0,br BRA,CM,24-305,71,75,0,5,49,21,0,75,1,0,0.0,1,100.0,54,264,98,1,0,0,0,4,59,0
7,Sean Longstaff,36.0,eng ENG,CM,24-322,19,32,0,4,17,11,0,32,0,0,,0,,19,96,29,0,1,0,1,1,26,1
8,Joe Willock,28.0,eng ENG,RM,23-028,90,78,1,7,28,43,5,78,1,1,100.0,0,0.0,59,252,129,4,2,1,1,2,68,7
9,Matt Targett,13.0,eng ENG,LB,26-364,90,94,2,18,43,34,0,94,0,0,,0,,49,118,59,0,2,0,1,1,58,4
10,Dan Burn,33.0,eng ENG,CB,30-131,90,98,13,39,53,6,0,98,0,0,,0,,65,363,138,1,2,0,0,0,71,0
11,Fabian Schär,5.0,ch SUI,CB,30-271,90,98,8,32,49,17,3,98,1,0,0.0,1,100.0,61,353,264,2,4,0,0,0,74,3
12,Kieran Trippier,2.0,eng ENG,RB,31-363,90,120,2,16,46,58,4,120,1,0,0.0,1,100.0,67,125,55,0,2,0,1,0,87,18
13,Nick Pope,22.0,eng ENG,GK,30-151,90,19,17,19,0,0,0,19,0,0,,0,,7,62,34,0,0,0,0,0,8,0
14,14 Players,,,,,990,809,44,151,353,310,35,808,8,5,62.5,3,37.5,486,2314,1128,21,18,5,15,15,591,71
