,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Alexander Isak,14.0,se SWE,"FW,LW",22-361,90,16,15,1,0,0,0,0,0,0,0,0,0,11,0,1
1,Ryan Fraser,21.0,sct SCO,LW,28-205,70,30,27,1,0,0,0,2,1,0,0,0,0,20,2,1
2,Jacob Murphy,23.0,eng ENG,"LW,RW",27-205,20,13,13,0,0,0,0,2,0,0,0,0,0,9,0,0
3,Miguel Almirón,24.0,py PAR,RW,28-219,88,51,50,1,0,0,0,1,1,0,0,0,0,46,0,2
4,Chris Wood,20.0,nz NZL,FW,30-284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Joelinton,7.0,br BRA,LM,26-034,90,41,40,1,0,0,0,0,0,1,0,0,0,34,0,2
6,Bruno Guimarães,39.0,br BRA,CM,24-305,71,62,61,1,0,0,0,0,1,0,0,0,0,56,0,1
7,Sean Longstaff,36.0,eng ENG,CM,24-322,19,29,29,0,0,0,0,1,0,0,0,0,0,26,0,0
8,Joe Willock,28.0,eng ENG,RM,23-028,90,71,69,1,0,0,0,7,0,0,0,0,0,60,1,0
9,Matt Targett,13.0,eng ENG,LB,26-364,90,88,70,18,4,0,1,3,13,1,1,0,0,74,0,1
10,Dan Burn,33.0,eng ENG,CB,30-131,90,92,90,2,1,0,2,0,0,0,0,0,0,82,0,0
11,Fabian Schär,5.0,ch SUI,CB,30-271,90,88,86,2,2,0,1,1,0,0,0,0,0,74,0,1
12,Kieran Trippier,2.0,eng ENG,RB,31-363,90,112,92,20,3,0,0,16,11,6,1,5,0,85,0,1
13,Nick Pope,22.0,eng ENG,GK,30-151,90,18,13,5,0,0,0,0,0,0,0,0,0,17,0,0
14,14 Players,,,,,990,711,655,53,10,0,4,33,27,8,2,5,0,594,3,10
