,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Darwin Núñez,27.0,uy URU,FW,23-052,56,11,11,0,0,0,0,2,0,0,0,0,0,6,0,0
1,Luis Díaz,23.0,co COL,"LW,FW",25-214,90,45,44,1,0,0,1,0,1,0,0,0,0,35,0,0
2,Mohamed Salah,11.0,eg EGY,"RW,FW",30-061,90,35,35,0,0,0,1,3,0,0,0,0,0,27,0,1
3,James Milner,7.0,eng ENG,LM,36-223,62,41,41,0,0,1,0,3,0,0,0,0,0,33,0,0
4,Jordan Henderson,14.0,eng ENG,LM,32-059,28,36,34,0,0,0,0,1,0,0,0,0,0,30,2,0
5,Fabinho,3.0,br BRA,CM,28-296,90,124,122,2,1,0,0,1,1,0,0,0,0,116,0,1
6,Harvey Elliott,19.0,eng ENG,RM,19-133,78,60,58,2,0,0,0,0,0,0,0,0,0,54,0,1
7,Fabio Carvalho,28.0,pt POR,LW,19-350,12,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1
8,Andrew Robertson,26.0,sct SCO,LB,28-157,62,66,57,9,0,0,0,3,8,1,0,1,0,54,0,1
9,Kostas Tsimikas,21.0,gr GRE,LB,26-095,28,25,20,5,2,0,0,6,2,1,1,0,0,19,0,0
10,Virgil van Dijk,4.0,nl NED,CB,31-038,90,81,79,2,1,0,1,0,1,0,0,0,0,73,0,0
11,Nathaniel Phillips,47.0,eng ENG,CB,25-147,62,79,77,2,2,0,2,0,0,0,0,0,0,68,0,0
12,Joe Gomez,2.0,eng ENG,CB,25-084,28,45,45,0,0,0,0,0,0,0,0,0,0,44,0,0
13,Trent Alexander-Arnold,66.0,eng ENG,RB,23-312,90,119,99,19,3,1,1,10,14,2,0,2,0,92,1,2
14,Alisson,1.0,br BRA,GK,29-317,90,32,26,6,1,0,0,0,0,0,0,0,0,28,0,0
15,15 Players,,,,,956,804,753,48,10,2,6,29,27,4,1,3,0,683,3,7
