,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Michail Antonio,9.0,jm JAM,FW,31-317,90,16,16,0,0,0,0,1,0,0,0,0,0,10,0,1
1,Saïd Benrahma,22.0,dz ALG,LW,26-182,59,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
2,Manuel Lanzini,10.0,ar ARG,AM,28-358,31,26,26,0,0,0,0,0,0,0,0,0,0,23,0,0
3,Jarrod Bowen,20.0,eng ENG,RW,25-050,90,50,43,5,0,0,1,6,0,5,4,0,1,35,2,2
4,Pablo Fornals,8.0,es ESP,"AM,LW",25-351,90,56,55,1,0,0,3,0,0,0,0,0,0,47,0,1
5,Declan Rice,41.0,eng ENG,DM,23-025,90,77,76,1,1,0,3,0,0,0,0,0,0,71,0,0
6,Tomáš Souček,28.0,cz CZE,DM,26-346,90,80,78,2,1,0,1,0,1,0,0,0,0,58,0,0
7,Aaron Cresswell,3.0,eng ENG,LB,32-055,90,87,75,12,1,0,0,6,11,0,0,0,0,67,0,3
8,Kurt Zouma,4.0,fr FRA,CB,27-104,90,73,69,4,3,0,0,0,0,0,0,0,0,63,0,0
9,Craig Dawson,15.0,eng ENG,CB,31-278,90,68,68,0,0,0,1,0,0,0,0,0,0,58,0,0
10,Vladimír Coufal,5.0,cz CZE,RB,29-170,90,94,66,27,0,0,0,7,27,0,0,0,0,65,1,3
11,Łukasz Fabiański,1.0,pl POL,GK,36-296,90,33,24,9,1,0,0,0,0,0,0,0,0,24,0,0
12,12 Players,,,,,990,673,609,61,7,0,9,20,39,5,4,0,1,531,3,10
