,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Michail Antonio,9.0,jm JAM,FW,31-317,90,27,0,1,7,19,3,27,1,0,0.0,1,100.0,16,61,6,0,0,0,6,3,23,7
1,Saïd Benrahma,22.0,dz ALG,LW,26-182,59,22,1,6,8,8,3,22,3,2,66.7,1,33.3,15,71,35,1,0,0,2,1,15,2
2,Manuel Lanzini,10.0,ar ARG,AM,28-358,31,29,0,3,18,9,3,29,1,1,100.0,0,0.0,17,63,15,0,1,0,0,0,24,3
3,Jarrod Bowen,20.0,eng ENG,RW,25-050,90,57,0,4,19,34,3,57,2,2,100.0,0,0.0,34,227,79,4,2,1,1,1,41,12
4,Pablo Fornals,8.0,es ESP,"AM,LW",25-351,90,62,0,10,35,18,0,62,2,1,50.0,1,50.0,36,158,55,0,2,0,1,1,42,7
5,Declan Rice,41.0,eng ENG,DM,23-025,90,84,1,14,58,12,0,84,3,2,66.7,1,33.3,60,413,175,2,5,0,1,1,67,0
6,Tomáš Souček,28.0,cz CZE,DM,26-346,90,95,3,21,55,19,7,95,1,0,0.0,1,100.0,54,249,95,0,1,0,2,0,62,1
7,Aaron Cresswell,3.0,eng ENG,LB,32-055,90,95,6,23,51,21,1,95,0,0,,0,,62,239,108,2,1,0,0,0,67,8
8,Kurt Zouma,4.0,fr FRA,CB,27-104,90,85,13,43,40,3,1,85,0,0,,0,,57,182,115,1,0,0,1,0,55,0
9,Craig Dawson,15.0,eng ENG,CB,31-278,90,72,5,38,34,1,1,72,1,1,100.0,0,0.0,52,156,69,0,0,0,0,0,54,0
10,Vladimír Coufal,5.0,cz CZE,RB,29-170,90,105,7,28,41,36,1,105,2,0,0.0,2,100.0,54,328,79,2,1,0,2,3,60,6
11,Łukasz Fabiański,1.0,pl POL,GK,36-296,90,35,30,35,0,0,0,35,0,0,,0,,20,93,55,0,0,0,0,0,20,0
12,12 Players,,,,,990,768,66,226,366,180,23,768,16,9,56.3,7,43.8,477,2240,886,12,13,1,16,10,530,46
