,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Richarlison,7.0,br BRA,FW,24-195,90,1,0,0,1,1,1,0,0,0,0,0,0,2,2,8,20.0
1,Andros Townsend,14.0,eng ENG,"FW,CM",30-128,90,0,0,0,0,2,0,4,0,0,0,0,0,3,0,0,
2,Demarai Gray,11.0,jm JAM,LM,25-146,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Alex Iwobi,17.0,ng NGA,"LM,RM",25-202,74,0,0,0,0,0,1,4,0,1,0,0,0,6,1,0,100.0
4,Fabian Delph,8.0,eng ENG,CM,32-000,62,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,
5,Salomón Rondón,33.0,ve VEN,FW,32-066,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
6,Allan,6.0,br BRA,CM,30-317,89,0,0,0,2,0,0,1,1,0,0,0,0,6,0,1,0.0
7,Tyler Onyango,62.0,eng ENG,CM,18-262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Anthony Gordon,24.0,eng ENG,"RM,LM",20-270,90,0,0,0,1,1,0,2,0,2,0,0,0,4,1,1,50.0
9,Lucas Digne,12.0,fr FRA,LB,28-124,90,0,0,0,1,0,0,1,0,1,0,0,0,4,0,2,0.0
10,Michael Keane,5.0,eng ENG,CB,28-314,90,0,0,0,0,0,0,0,1,1,0,0,0,5,1,1,50.0
11,Ben Godfrey,22.0,eng ENG,CB,23-310,90,0,0,0,1,0,0,0,3,1,0,0,0,1,0,1,0.0
12,Séamus Coleman,23.0,ie IRL,RB,33-041,90,0,0,0,0,1,0,0,1,1,0,0,0,6,0,0,
13,Jordan Pickford,1.0,eng ENG,GK,27-259,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,1,0,0,7,5,2,13,6,7,0,0,0,41,5,15,25.0
