,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Jordan Ayew,14.0,gh GHA,FW,27-011,70,13,11,1,0,0,0,0,0,0,0,0,0,11,1,0
1,Alexander Sørloth,9.0,no NOR,FW,22-291,20,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
2,Wilfried Zaha,11.0,ci CIV,"LW,FW",25-316,90,49,46,2,0,0,1,1,2,0,0,0,0,40,1,4
3,Andros Townsend,10.0,eng ENG,"RW,LM",27-068,90,39,37,2,0,0,0,5,2,0,0,0,0,23,0,3
4,James McArthur,18.0,sct SCO,"LM,CM",30-350,90,46,44,2,1,1,2,0,1,0,0,0,0,39,0,0
5,Luka Milivojević,4.0,rs SRB,CM,27-168,90,74,61,13,4,0,0,12,0,9,5,4,0,50,0,2
6,Cheikhou Kouyaté,8.0,sn SEN,RM,28-275,62,20,20,0,0,1,0,0,0,0,0,0,0,15,0,0
7,Max Meyer,7.0,de GER,RM,23-004,28,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0
8,Patrick van Aanholt,3.0,nl NED,LB,28-024,90,65,53,12,1,0,0,0,11,0,0,0,0,52,0,1
9,Mamadou Sakho,12.0,fr FRA,CB,28-221,90,69,67,2,0,0,0,0,2,0,0,0,0,60,0,1
10,James Tomkins,5.0,eng ENG,CB,29-177,90,49,48,1,1,0,1,0,0,0,0,0,0,43,0,0
11,Aaron Wan-Bissaka,29.0,eng ENG,RB,20-300,90,74,56,18,0,0,0,3,18,0,0,0,0,50,0,2
12,Wayne Hennessey,13.0,wls WAL,GK,31-241,90,33,27,6,2,0,0,0,0,0,0,0,0,22,0,0
13,13 Players,,,,,990,550,489,59,9,2,4,21,36,9,5,4,0,422,2,13
