,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ollie Watkins,11.0,eng ENG,FW,27-057,90,16,23,69.6,157,60,9,13,69.2,4,5,80.0,0,0,,0,0.0,0.0,1,1,1,0,2
1,Leon Bailey,31.0,jm JAM,FW,25-200,60,10,16,62.5,220,66,5,6,83.3,1,4,25.0,4,4,100.0,0,0.0,0.0,0,2,0,0,2
2,Álex Moreno,15.0,es ESP,LB,29-262,30,14,19,73.7,204,98,11,14,78.6,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,1
3,Jacob Ramsey,41.0,eng ENG,LM,21-273,90,22,28,78.6,353,159,11,11,100.0,10,16,62.5,1,1,100.0,0,0.0,0.0,0,1,2,0,6
4,Douglas Luiz,6.0,br BRA,CM,24-292,90,43,51,84.3,752,113,16,17,94.1,22,25,88.0,3,6,50.0,0,0.0,0.0,0,2,0,0,4
5,Boubacar Kamara,44.0,fr FRA,CM,23-094,90,39,46,84.8,637,120,21,22,95.5,13,14,92.9,3,6,50.0,0,0.5,0.2,1,1,1,0,2
6,John McGinn,7.0,sct SCO,RM,28-130,90,21,26,80.8,376,155,10,13,76.9,5,7,71.4,5,5,100.0,1,0.2,0.0,1,1,0,0,3
7,Lucas Digne,27.0,fr FRA,LB,29-220,60,32,41,78.0,494,221,17,19,89.5,13,16,81.3,1,5,20.0,0,0.3,0.1,1,3,1,1,5
8,Emi Buendía,10.0,ar ARG,FW,26-062,30,6,8,75.0,72,15,4,4,100.0,2,3,66.7,0,1,0.0,0,0.1,0.0,2,0,0,0,0
9,Tyrone Mings,5.0,eng ENG,CB,29-349,90,52,64,81.3,896,412,22,29,75.9,25,27,92.6,5,7,71.4,0,0.0,0.0,0,0,1,0,1
10,Ezri Konsa,4.0,eng ENG,CB,25-125,90,37,49,75.5,626,184,19,26,73.1,16,17,94.1,2,5,40.0,0,0.0,0.0,0,0,0,0,0
11,Matty Cash,2.0,pl POL,RB,25-202,90,43,55,78.2,825,334,17,19,89.5,22,28,78.6,4,6,66.7,0,0.0,0.1,0,1,1,1,1
12,Emiliano Martínez,1.0,ar ARG,GK,30-176,90,34,44,77.3,789,420,10,10,100.0,17,17,100.0,7,17,41.2,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,369,470,78.5,6401,2357,172,203,84.7,153,183,83.6,35,63,55.6,1,1.1,0.6,6,12,7,2,27
