,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
26,2022-02-12,15:00 ,Premier League,Matchweek 25,Sat,Away,L,0,3,Everton,0.3,2.7,58,"39,150",Luke Ayling,3-3-3-1,Graham Scott,https://fbref.com/en/matches/0a51943e/Everton-Leeds-United-February-12-2022-Premier-League,
27,2022-02-20,14:00 ,Premier League,Matchweek 26,Sun,Home,L,2,4,Manchester Utd,1.8,2.2,54,"36,715",Luke Ayling,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/002f0ff0/Leeds-United-Manchester-United-February-20-2022-Premier-League,
28,2022-02-23,19:45 ,Premier League,Matchweek 19,Wed,Away,L,0,6,Liverpool,0.2,5.9,37,"53,018",Luke Ayling,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/6d0f3b48/Liverpool-Leeds-United-February-23-2022-Premier-League,
29,2022-02-26,12:30 ,Premier League,Matchweek 27,Sat,Home,L,0,4,Tottenham,1.5,1.9,50,"36,599",Luke Ayling,4-1-4-1,Craig Pawson,https://fbref.com/en/matches/05d37de9/Leeds-United-Tottenham-Hotspur-February-26-2022-Premier-League,
30,2022-03-05,12:30 ,Premier League,Matchweek 28,Sat,Away,L,0,1,Leicester City,1.7,0.4,49,"32,236",Luke Ayling,4-2-3-1,David Coote,https://fbref.com/en/matches/1d777dcd/Leicester-City-Leeds-United-March-5-2022-Premier-League,
31,2022-03-10,19:45 ,Premier League,Matchweek 20,Thu,Home,L,0,3,Aston Villa,0.2,1.5,51,"36,400",Luke Ayling,4-2-3-1,Simon Hooper,https://fbref.com/en/matches/79b8fb6e/Leeds-United-Aston-Villa-March-10-2022-Premier-League,
32,2022-03-13,14:00 ,Premier League,Matchweek 29,Sun,Home,W,2,1,Norwich City,2.5,1.5,52,"36,321",Luke Ayling,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/b13fb9b9/Leeds-United-Norwich-City-March-13-2022-Premier-League,
33,2022-03-18,20:00 ,Premier League,Matchweek 30,Fri,Away,W,3,2,Wolves,2.0,1.2,52,"31,842",Luke Ayling,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/1c402923/Wolverhampton-Wanderers-Leeds-United-March-18-2022-Premier-League,
34,2022-04-02,15:00 ,Premier League,Matchweek 31,Sat,Home,D,1,1,Southampton,1.2,1.4,56,"36,580",Liam Cooper,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/abc88be4/Leeds-United-Southampton-April-2-2022-Premier-League,
35,2022-04-09,15:00 ,Premier League,Matchweek 32,Sat,Away,W,3,0,Watford,0.7,1.1,51,"20,957",Liam Cooper,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/b18deecf/Watford-Leeds-United-April-9-2022-Premier-League,
36,2022-04-25,20:00 ,Premier League,Matchweek 34,Mon,Away,D,0,0,Crystal Palace,0.5,1.9,47,"25,357",Liam Cooper,4-2-3-1,Darren England,https://fbref.com/en/matches/1a9f4c1e/Crystal-Palace-Leeds-United-April-25-2022-Premier-League,
37,2022-04-30,17:30 ,Premier League,Matchweek 35,Sat,Home,L,0,4,Manchester City,1.3,2.4,42,"35,771",Luke Ayling,5-4-1,Paul Tierney,https://fbref.com/en/matches/5ce80a04/Leeds-United-Manchester-City-April-30-2022-Premier-League,
38,2022-05-08,14:00 ,Premier League,Matchweek 36,Sun,Away,L,1,2,Arsenal,0.3,2.0,36,"60,108",Luke Ayling,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/ef41dec1/Arsenal-Leeds-United-May-8-2022-Premier-League,
39,2022-05-11,19:30 ,Premier League,Matchweek 33,Wed,Home,L,0,3,Chelsea,0.4,1.3,33,"36,549",Liam Cooper,5-4-1,Anthony Taylor,https://fbref.com/en/matches/6f225dc6/Leeds-United-Chelsea-May-11-2022-Premier-League,
40,2022-05-15,14:00 ,Premier League,Matchweek 37,Sun,Home,D,1,1,Brighton,1.6,2.2,50,"36,638",Liam Cooper,4-2-3-1,Mike Dean,https://fbref.com/en/matches/1ca898da/Leeds-United-Brighton-and-Hove-Albion-May-15-2022-Premier-League,
41,2022-05-22,16:00 ,Premier League,Matchweek 38,Sun,Away,W,2,1,Brentford,1.3,0.8,51,"16,957",Liam Cooper,4-4-1-1,Paul Tierney,https://fbref.com/en/matches/076ca089/Brentford-Leeds-United-May-22-2022-Premier-League,
