,num,joueur
0,1,Alphonse Areola
1,9,Aleksandar Mitrović
2,10,Tom Cairney
3,13,Tim Ream
4,15,Ruben Loftus-Cheek
5,16,Tosin Adarabioyo
6,18,Mario Lemina
7,19,Ademola Lookman
8,29,Andre-Frank Zambo Anguissa
9,33,Antonee Robinson
10,34,Ola Aina
