,num,joueur
0,,Martin Škrtel
1,,Steven Gerrard
2,,Raheem Sterling
3,,Jordan Henderson
4,,Glen Johnson
5,,Mamadou Sakho
6,,Daniel Sturridge
7,,Philippe Coutinho
8,,Luis Suárez
9,,
10,,Brad Jones
