,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Chris Wood,9.0,nz NZL,FW,29-125,90,42,1,2,19,21,10,42,1,0,0.0,1,100.0,19,62,35,1,0,1,4,1,31,9
1,Matěj Vydra,27.0,cz CZE,FW,28-345,90,25,0,0,7,18,10,25,0,0,,0,,19,113,45,2,2,1,3,2,24,9
2,Dwight McNeil,11.0,eng ENG,LM,21-140,90,93,2,10,41,42,5,93,2,2,100.0,0,0.0,60,344,102,6,3,1,7,2,60,13
3,Josh Brownhill,8.0,eng ENG,CM,25-113,90,47,1,4,26,17,5,47,0,0,,0,,28,85,37,0,2,0,0,1,28,4
4,Ashley Westwood,18.0,eng ENG,CM,31-010,90,97,0,1,66,30,0,97,0,0,,0,,57,195,102,1,3,0,2,1,64,7
5,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-166,89,40,2,8,11,21,2,40,1,0,0.0,1,100.0,28,126,49,1,0,0,0,1,29,9
6,Joel Mumbongo,46.0,se SWE,RM,22-092,1,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,1
7,Erik Pieters,23.0,nl NED,LB,32-247,90,79,0,18,43,19,1,79,0,0,,0,,46,216,147,5,2,1,2,0,45,2
8,Ben Mee,6.0,eng ENG,CB,31-202,90,62,6,24,32,7,7,62,0,0,,0,,26,76,31,0,0,0,2,0,29,0
9,James Tarkowski,5.0,eng ENG,CB,28-143,90,43,4,15,25,4,2,43,0,0,,0,,18,43,18,0,0,0,1,0,17,0
10,Matthew Lowton,2.0,eng ENG,RB,31-306,90,61,1,12,32,17,0,61,0,0,,0,,25,74,40,0,0,0,1,0,34,2
11,Bailey Peacock-Farrell,15.0,nir NIR,GK,24-164,90,29,21,29,0,0,0,29,0,0,,0,,15,64,32,0,0,0,0,0,7,0
12,12 Players,,,,,990,619,38,123,302,197,42,619,4,2,50.0,2,50.0,341,1398,638,16,12,4,22,8,369,56
