,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Jamie Vardy,9.0,eng ENG,FW,36-131,62,9,9,0,0,0,0,0,0,0,0,0,0,4,0,0
1,Harvey Barnes,7.0,eng ENG,LW,25-164,28,7,7,0,0,0,0,1,0,0,0,0,0,4,0,1
2,Kelechi Iheanacho,14.0,ng NGA,FW,26-231,45,6,5,1,0,0,0,0,0,0,0,0,0,5,0,0
3,James Maddison,10.0,eng ENG,"RW,FW",26-180,45,13,12,1,1,1,1,1,0,0,0,0,0,11,0,0
4,Boubakary Soumaré,42.0,fr FRA,"CM,LM",24-084,90,24,24,0,0,0,0,0,0,0,0,0,0,21,0,0
5,Youri Tielemans,8.0,be BEL,CM,26-015,90,27,25,2,1,0,0,2,0,1,1,0,0,16,0,0
6,Wilfred Ndidi,25.0,ng NGA,"CM,RM",26-157,88,15,15,0,0,0,0,0,0,0,0,0,0,10,0,2
7,Nampalys Mendy,24.0,sn SEN,RM,30-333,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8,Luke Thomas,33.0,eng ENG,LB,21-346,90,24,17,7,0,0,0,0,7,0,0,0,0,16,0,1
9,Wout Faes,3.0,be BEL,CB,25-049,90,14,13,1,1,0,1,0,0,0,0,0,0,9,0,0
10,Jonny Evans,6.0,nir NIR,CB,35-139,62,8,7,1,1,0,0,0,0,0,0,0,0,4,0,0
11,Patson Daka,20.0,zm ZAM,FW,24-225,28,8,6,2,0,0,0,1,2,0,0,0,0,2,0,0
12,Harry Souttar,15.0,au AUS,CB,24-212,90,17,17,0,0,0,0,0,0,0,0,0,0,9,0,0
13,Timothy Castagne,27.0,be BEL,RB,27-168,90,18,16,2,0,0,0,0,2,0,0,0,0,12,0,0
14,Daniel Iversen,31.0,dk DEN,GK,25-307,90,34,10,24,6,0,0,0,0,0,0,0,0,9,0,0
15,15 Players,,,,,990,225,184,41,10,1,2,5,11,1,1,0,0,133,0,4
