,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Mbaye Diagne,17.0,sn SEN,FW,29-127,90,12,18,66.7,192,9,8,10,80.0,2,6,33.3,2,2,100.0,0,0.0,0.0,0,0,0,0,0
1,Matt Phillips,10.0,sct SCO,LM,29-356,77,16,22,72.7,305,32,6,8,75.0,8,10,80.0,2,4,50.0,0,0.1,0.1,1,0,1,0,1
2,Robert Snodgrass,23.0,sct SCO,LM,33-178,13,7,9,77.8,127,6,1,1,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0,0,0,0,1
3,Ainsley Maitland-Niles,30.0,eng ENG,CM,23-187,90,42,55,76.4,650,196,24,27,88.9,11,16,68.8,4,7,57.1,0,0.0,0.0,0,3,0,0,8
4,Conor Gallagher,18.0,eng ENG,CM,21-026,77,33,39,84.6,572,152,17,17,100.0,12,15,80.0,4,7,57.1,0,0.3,0.2,2,4,0,0,6
5,Hal Robson-Kanu,4.0,wls WAL,CM,31-287,13,3,3,100.0,26,0,3,3,100.0,0,0,,0,0,,0,0.1,0.1,1,0,0,0,0
6,Matheus Pereira,12.0,pt POR,RM,24-303,90,48,66,72.7,714,171,33,40,82.5,10,12,83.3,4,7,57.1,0,0.0,0.1,0,4,4,0,9
7,Okay Yokuşlu,35.0,tr TUR,DM,26-360,90,57,59,96.6,1009,343,28,29,96.6,21,22,95.5,6,6,100.0,0,0.1,0.0,1,7,0,0,5
8,Conor Townsend,14.0,eng ENG,LB,28-000,90,48,59,81.4,954,436,11,12,91.7,33,34,97.1,4,12,33.3,0,0.0,0.0,0,8,0,0,9
9,Kyle Bartley,5.0,eng ENG,CB,29-286,90,31,39,79.5,598,227,9,11,81.8,19,21,90.5,3,5,60.0,0,0.3,0.2,1,1,0,0,2
10,Dara O'Shea,27.0,ie IRL,CB,22-000,90,40,59,67.8,928,451,8,10,80.0,22,26,84.6,10,20,50.0,0,0.0,0.0,1,5,0,0,5
11,Darnell Furlong,2.0,eng ENG,RB,25-124,90,33,55,60.0,613,224,12,14,85.7,18,29,62.1,3,9,33.3,0,0.1,0.1,1,0,2,0,5
12,Sam Johnstone,1.0,eng ENG,GK,27-344,90,21,31,67.7,580,406,1,1,100.0,16,16,100.0,4,14,28.6,0,0.0,0.0,0,1,0,0,0
13,13 Players,,,,,990,391,514,76.1,7268,2653,161,183,88.0,177,213,83.1,46,94,48.9,0,0.9,0.8,8,33,7,0,51
