,num,joueur
0,,Daniel Agger
1,,Raul Meireles
2,,Martin Škrtel
3,,Martin Kelly
4,,Jamie Carragher
5,,Dirk Kuyt
6,,Steven Gerrard
7,,Glen Johnson
8,,Lucas Leiva
9,,
10,,Péter Gulácsi
