,num,joueur
0,6,Dejan Lovren
1,10,Philippe Coutinho
2,15,Daniel Sturridge
3,17,Mamadou Sakho
4,20,Adam Lallana
5,23,Emre Can
6,24,Joe Allen
7,27,Divock Origi
8,38,Jon Flanagan
9,,
10,52,Danny Ward
