,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Wilfried Zaha,11.0,ci CIV,FW,28-151,90,0,0,0,2,5,1,1,0,0,0,0,0,3,0,0,
1,Christian Benteke,20.0,be BEL,FW,30-128,90,0,0,0,0,1,0,0,0,0,0,0,0,6,12,8,60.0
2,Eberechi Eze,25.0,eng ENG,LM,22-285,58,0,0,0,0,1,0,0,2,0,0,0,0,7,0,0,
3,Jeffrey Schlupp,15.0,gh GHA,LM,28-108,32,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0.0
4,Jaïro Riedewald,44.0,nl NED,CM,24-213,58,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0.0
5,James McCarthy,22.0,ie IRL,CM,30-149,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
6,Luka Milivojević,4.0,rs SRB,CM,30-003,90,0,0,0,2,0,0,0,2,0,0,0,0,4,3,0,100.0
7,Jordan Ayew,9.0,gh GHA,RM,29-211,75,0,0,0,1,3,0,2,1,2,0,0,0,8,1,1,50.0
8,Andros Townsend,10.0,eng ENG,RM,29-268,15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
9,Patrick van Aanholt,3.0,nl NED,LB,30-224,90,0,0,0,0,0,0,2,3,1,0,0,0,8,1,0,100.0
10,Gary Cahill,24.0,eng ENG,CB,35-112,90,0,0,0,0,0,0,0,1,1,0,0,0,7,0,2,0.0
11,Cheikhou Kouyaté,8.0,sn SEN,CB,31-110,90,1,0,0,1,1,0,0,2,0,0,0,0,3,1,3,25.0
12,Joel Ward,2.0,eng ENG,RB,31-163,90,0,0,0,1,0,0,2,1,0,0,0,0,7,7,0,100.0
13,Vicente Guaita,31.0,es ESP,GK,34-090,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,1,0,0,7,11,1,10,14,5,0,0,0,59,26,17,60.5
