,num,joueur
0,,Cameron Jerome
1,,Liam Ridgewell
2,,Sebastian Larsson
3,,Garry O'Connor
4,,Keith Fahey
5,,Stephen Carr
6,,Lee Bowyer
7,,Roger Johnson
8,,Barry Ferguson
9,,
10,,Maik Taylor
