,num,joueur
0,30,Orestis Karnezis
1,2,Daryl Janmaat
2,5,Sebastian Prödl
3,6,Adrian Mariappa
4,7,Gerard Deulofeu
5,9,Troy Deeney
6,11,Richarlison
7,16,Abdoulaye Doucouré
8,25,José Holebas
9,29,Étienne Capoue
10,37,Roberto Pereyra
