,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Salomón Rondón,9.0,ve VEN,FW,28-168,90,39,0,3,21,16,6,39,1,1,100.0,0,0.0,24,123,69,2,1,2,4,4,30,8
1,Jay Rodriguez,19.0,eng ENG,"LW,FW",28-217,86,32,3,9,8,15,5,32,3,2,66.7,1,33.3,18,69,30,1,0,1,2,0,17,3
2,Oliver Burke,17.0,sct SCO,AM,20-330,4,5,0,1,1,3,1,5,0,0,,0,,2,1,0,0,0,0,0,0,3,0
3,Matt Phillips,10.0,sct SCO,"RW,RM",26-355,90,42,0,5,13,24,2,42,2,1,50.0,1,50.0,23,202,92,7,1,1,1,3,26,8
4,Chris Brunt,11.0,nir NIR,"LM,DM,CM",33-079,90,56,3,13,26,18,1,56,2,2,100.0,0,0.0,22,113,36,0,0,0,0,0,29,1
5,Jake Livermore,8.0,eng ENG,CM,28-109,86,47,2,13,31,3,0,47,1,0,0.0,1,100.0,26,82,25,0,0,0,2,0,25,1
6,Sam Field,28.0,eng ENG,DM,19-299,4,2,0,0,2,0,0,2,0,0,,0,,2,4,4,0,0,0,0,0,2,0
7,Grzegorz Krychowiak,20.0,pl POL,RM,28-033,80,50,1,6,29,15,2,50,0,0,,0,,23,75,22,0,0,0,1,0,26,1
8,James McClean,14.0,ie IRL,"LW,LM",28-315,10,4,0,3,1,1,0,4,0,0,,0,,2,43,24,1,1,0,0,0,2,0
9,Kieran Gibbs,3.0,eng ENG,LB,28-158,90,45,6,23,13,9,0,45,0,0,,0,,17,152,92,2,2,0,0,1,19,0
10,Jonny Evans,6.0,nir NIR,CB,30-059,90,56,9,41,13,2,1,56,0,0,,0,,23,174,93,1,1,1,0,0,24,1
11,Ahmed Hegazi,26.0,eg EGY,CB,27-037,90,44,6,36,7,1,0,44,0,0,,0,,18,63,29,0,0,0,1,0,17,1
12,Craig Dawson,25.0,eng ENG,RB,27-301,90,78,6,30,29,19,3,78,1,1,100.0,0,0.0,20,80,44,0,2,0,0,1,26,1
13,Ben Foster,1.0,eng ENG,GK,34-334,90,34,27,33,1,0,0,34,0,0,,0,,14,124,115,0,0,0,0,0,10,0
14,14 Players,,,,,990,534,63,216,195,126,21,534,10,7,70.0,3,30.0,234,1305,675,14,8,5,11,9,256,25
