,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Morgan Gibbs-White,10.0,eng ENG,FW,22-339,90,0,0,0,0,2,0,4,0,0,0,0,0,2,1,2,33.3
1,Taiwo Awoniyi,9.0,ng NGA,LW,25-142,87,0,0,0,1,2,0,1,0,2,0,0,0,4,0,3,0.0
2,Neco Williams,7.0,wls WAL,"RW,LW",21-263,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,Brennan Johnson,20.0,wls WAL,RW,21-223,81,0,0,0,3,0,0,1,0,1,0,0,0,3,0,0,
4,Sam Surridge,16.0,eng ENG,"RW,LW",24-157,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
5,Orel Mangala,5.0,be BEL,LM,24-289,77,0,0,0,2,2,0,1,1,0,0,0,0,6,0,0,
6,Jack Colback,8.0,eng ENG,LM,33-069,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
7,Remo Freuler,23.0,ch SUI,CM,30-261,90,0,0,0,2,1,0,0,5,2,0,0,0,8,1,0,100.0
8,Ryan Yates,22.0,eng ENG,RM,25-041,90,1,0,0,4,4,0,1,1,0,0,0,0,2,0,0,
9,Renan Lodi,32.0,br BRA,LB,24-268,90,1,0,0,2,1,1,3,1,1,0,0,0,6,0,0,
10,Willy Boly,30.0,ci CIV,CB,31-332,90,0,0,0,1,0,1,0,2,2,0,0,0,10,1,0,100.0
11,Joe Worrall,4.0,eng ENG,CB,25-356,90,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100.0
12,Serge Aurier,24.0,ci CIV,RB,30-008,90,0,0,0,1,0,0,1,0,2,0,0,0,2,1,1,50.0
13,Dean Henderson,1.0,eng ENG,GK,25-295,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,2,0,0,16,14,2,12,11,10,0,0,0,50,6,7,46.2
