,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,David Datro Fofana,27.0,ci CIV,FW,20-058,45,18,0,0,7,12,2,18,4,3,75.0,0,0.0,18,88,34,2,2,1,6,3,15,5
1,Raheem Sterling,17.0,eng ENG,"LW,WB",28-072,45,36,0,1,5,30,6,36,5,2,40.0,3,60.0,31,140,67,2,4,1,1,1,32,11
2,Mason Mount,19.0,eng ENG,"LW,FW",24-039,63,21,0,2,11,8,1,21,2,0,0.0,2,100.0,15,53,22,1,0,0,0,1,14,3
3,Kai Havertz,29.0,de GER,FW,23-252,27,21,1,1,5,15,3,21,3,2,66.7,1,33.3,16,61,41,1,0,1,0,0,17,2
4,Noni Madueke,31.0,eng ENG,RW,20-345,63,32,0,5,11,17,2,32,6,2,33.3,2,33.3,21,144,67,2,1,1,1,2,22,7
5,Mykhailo Mudryk,15.0,ua UKR,"RW,WB",22-044,27,19,0,1,7,11,1,19,3,0,0.0,2,66.7,14,80,40,1,2,1,1,2,13,4
6,João Félix,11.0,pt POR,"AM,FW",23-100,90,44,0,3,20,22,2,44,8,2,25.0,5,62.5,27,179,84,4,4,0,2,0,27,2
7,Enzo Fernández,5.0,ar ARG,"DM,CM",22-032,90,77,4,25,46,7,1,77,4,2,50.0,2,50.0,59,270,126,2,0,0,2,1,56,1
8,Mateo Kovačić,8.0,hr CRO,"DM,CM",28-288,90,69,0,14,48,7,1,69,5,3,60.0,1,20.0,53,315,181,3,1,0,1,1,54,3
9,Ben Chilwell,21.0,eng ENG,LB,26-059,83,66,1,19,26,21,1,66,1,0,0.0,0,0.0,37,157,109,3,2,1,1,0,37,9
10,Conor Gallagher,23.0,eng ENG,CM,23-012,7,9,0,2,3,4,1,9,1,1,100.0,0,0.0,6,23,7,1,0,0,0,0,4,1
11,Benoît Badiashile,4.0,fr FRA,CB,21-329,90,83,9,50,31,3,1,83,1,0,0.0,1,100.0,58,239,156,2,0,0,1,0,57,0
12,Kalidou Koulibaly,26.0,sn SEN,CB,31-243,45,33,5,16,16,1,0,33,0,0,,0,,28,103,75,0,0,0,0,0,28,0
13,Wesley Fofana,33.0,fr FRA,CB,22-063,45,39,3,21,13,5,0,39,0,0,,0,,30,148,77,1,0,0,0,1,27,1
14,César Azpilicueta,28.0,es ESP,RB,33-174,83,55,2,15,22,18,4,55,0,0,,0,,33,135,92,2,2,0,1,0,33,5
15,Trevoh Chalobah,14.0,eng ENG,CB,23-228,7,13,1,6,7,0,0,13,0,0,,0,,8,16,8,0,0,0,0,0,7,0
16,Kepa Arrizabalaga,1.0,es ESP,GK,28-138,90,43,30,41,2,0,0,43,0,0,,0,,29,117,81,0,0,0,0,0,24,0
17,17 Players,,,,,990,678,56,222,280,181,26,678,43,17,39.5,19,44.2,483,2268,1267,27,18,6,17,12,467,54
