,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Tammy Abraham,9.0,eng ENG,FW,23-029,76,0,0,0,0,1,2,0,0,0,0,0,0,3,3,2,60.0
1,Olivier Giroud,18.0,fr FRA,FW,34-031,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,Timo Werner,11.0,de GER,LW,24-239,90,0,0,0,1,2,1,0,0,0,0,0,0,6,0,1,0.0
3,Hakim Ziyech,22.0,ma MAR,RW,27-226,72,0,0,0,3,0,0,3,2,0,0,0,0,6,1,0,100.0
4,Callum Hudson-Odoi,20.0,eng ENG,RW,19-359,18,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0.0
5,Mason Mount,19.0,eng ENG,LM,21-295,90,0,0,0,2,1,0,2,1,3,0,0,0,6,2,1,66.7
6,N'Golo Kanté,7.0,fr FRA,"CM,RM",29-216,90,0,0,0,2,1,0,1,2,2,0,0,0,5,1,0,100.0
7,Kai Havertz,29.0,de GER,RM,21-142,85,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,
8,Jorginho,5.0,it ITA,CM,28-316,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
9,Ben Chilwell,21.0,eng ENG,LB,23-315,90,0,0,0,0,1,0,3,0,0,0,0,0,6,1,2,33.3
10,Thiago Silva,6.0,br BRA,CB,36-039,90,0,0,0,0,4,0,0,0,1,0,0,0,5,4,1,80.0
11,Kurt Zouma,15.0,fr FRA,CB,26-004,90,0,0,0,2,0,0,0,0,0,0,0,0,5,1,1,50.0
12,Reece James,24.0,eng ENG,RB,20-328,90,0,0,0,1,0,0,7,0,0,0,0,0,8,1,0,100.0
13,Edouard Mendy,16.0,sn SEN,GK,28-244,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,0,0,0,15,10,4,16,6,8,0,0,0,56,14,9,60.9
