,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Javier Hernández,17.0,mx MEX,FW,29-243,90,22,21,1,0,1,2,1,0,0,0,0,0,13,0,0
1,João Mário,18.0,pt POR,AM,25-011,90,34,30,4,1,0,1,7,0,3,2,1,0,23,0,0
2,Cheikhou Kouyaté,8.0,sn SEN,AM,28-040,85,29,29,0,0,0,0,3,0,0,0,0,0,19,0,0
3,Reece Oxford,35.0,eng ENG,AM,19-045,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Mark Noble,16.0,eng ENG,CM,30-267,90,56,48,6,5,0,1,1,0,0,0,0,0,41,2,2
5,Pablo Zabaleta,5.0,ar ARG,CM,33-014,90,22,22,0,0,0,0,1,0,0,0,0,0,12,0,2
6,Aaron Cresswell,3.0,eng ENG,WB,28-046,90,39,28,11,1,0,0,10,8,2,1,0,0,19,0,0
7,Sam Byram,22.0,eng ENG,WB,24-136,90,57,44,13,0,0,0,7,13,0,0,0,0,39,0,3
8,Declan Rice,41.0,eng ENG,CB,19-016,90,24,23,1,1,0,0,0,0,0,0,0,0,20,0,0
9,Angelo Ogbonna,21.0,it ITA,CB,29-252,90,15,14,1,1,0,0,0,0,0,0,0,0,13,0,0
10,James Collins,19.0,wls WAL,CB,34-160,90,31,29,2,2,0,1,0,0,0,0,0,0,19,0,0
11,Adrián,13.0,es ESP,GK,31-027,90,19,9,10,2,0,0,0,0,0,0,0,0,12,0,0
12,12 Players,,,,,990,350,299,49,13,1,5,30,21,5,3,1,0,230,2,7
