,num,joueur
0,,Adam Federici
1,,Mikele Leigertwood
2,,Alex Pearce
3,,Jem Karacan
4,,Adrian Mariappa
5,,Jobi McAnuff
6,,Jimmy Kébé
7,,Pavel Pogrebnyak
8,,Ian Harte
9,,Danny Guthrie
10,,Chris Gunter
