,num,joueur
0,,Jussi Jääskeläinen
1,,Martin Petrov
2,,Nigel Reo-Coker
3,,Ivan Klasnić
4,,Mark Davies
5,,Zat Knight
6,,Gary Cahill
7,,Dedryck Boyata
8,,Paul Robinson
9,,David N'Gog
10,,Fabrice Muamba
