,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Dominic Calvert-Lewin,29.0,eng ENG,FW,22-036,90,31,1,2,12,17,2,31,1,1,100.0,0,0.0,24,162,47,3,2,1,4,2,30,8
1,Bernard,20.0,br BRA,LW,26-225,90,45,0,7,19,20,0,45,1,0,0.0,1,100.0,34,230,161,5,6,0,1,1,30,4
2,Richarlison,30.0,br BRA,RW,21-346,50,26,0,4,6,16,5,26,0,0,,0,,20,64,47,2,1,1,2,0,20,3
3,Theo Walcott,11.0,eng ENG,RW,30-036,40,16,0,6,7,3,2,16,0,0,,0,,12,61,45,1,0,1,0,1,11,3
4,Gylfi Sigurðsson,10.0,is ISL,AM,29-225,90,53,1,8,20,25,0,53,2,0,0.0,2,100.0,26,107,54,1,0,0,1,0,30,4
5,Idrissa Gana Gueye,17.0,sn SEN,DM,29-207,75,50,1,11,32,7,0,50,0,0,,0,,33,172,87,1,0,0,1,0,31,0
6,James McCarthy,16.0,ie IRL,DM,28-160,15,10,0,2,7,1,0,10,0,0,,0,,4,19,8,0,0,0,0,0,4,0
7,Morgan Schneiderlin,18.0,fr FRA,DM,29-164,90,60,0,20,38,2,0,60,0,0,,0,,39,100,15,0,0,0,2,1,43,0
8,Lucas Digne,12.0,fr FRA,LB,25-275,84,67,3,24,17,26,1,67,1,0,0.0,1,100.0,25,68,29,2,1,0,1,1,25,6
9,Phil Jagielka,6.0,eng ENG,CB,36-247,6,7,1,5,2,0,0,7,0,0,,0,,3,8,2,0,0,0,0,0,3,0
10,Kurt Zouma,5.0,fr FRA,"CB,RB",24-176,90,52,4,22,27,3,3,52,0,0,,0,,34,92,33,0,0,0,1,1,32,0
11,Michael Keane,4.0,eng ENG,CB,26-100,90,46,5,25,20,1,1,46,1,1,100.0,0,0.0,26,107,36,0,0,0,0,0,26,0
12,Séamus Coleman,23.0,ie IRL,"RB,LB",30-192,90,68,5,17,35,17,2,68,2,1,50.0,1,50.0,31,102,47,1,2,0,0,0,34,4
13,Jordan Pickford,1.0,eng ENG,GK,25-045,90,25,22,25,0,0,0,25,0,0,,0,,16,87,47,0,0,0,0,0,9,0
14,14 Players,,,,,990,556,43,178,242,138,16,556,8,3,37.5,5,62.5,327,1379,658,16,12,3,13,7,328,32
