,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Danny Graham,,eng ENG,FW,26-029,90,0,0,0,,,,0,0,,,,,,,0,,
1,Scott Sinclair,,eng ENG,"FW,MF",22-169,90,0,0,0,,,,0,0,,,,,,,0,,
2,Nathan Dyer,,eng ENG,"FW,MF",23-285,83,0,0,0,,,,0,0,,,,,,,0,,
3,Luke Moore,,eng ENG,FW,25-209,7,0,0,0,,,,0,0,,,,,,,0,,
4,Joe Allen,,wls WAL,MF,21-180,74,0,0,0,,,,0,0,,,,,,,0,,
5,Stephen Dobbie,,sct SCO,FW,28-279,16,0,0,0,,,,0,0,,,,,,,0,,
6,Leon Britton,,eng ENG,MF,28-359,90,0,0,0,,,,0,0,,,,,,,0,,
7,Kemy Agustien,,cw CUW,"DF,MF",25-021,63,0,0,0,,,,1,0,,,,,,,0,,
8,Mark Gower,,eng ENG,MF,32-340,27,0,0,0,,,,0,0,,,,,,,0,,
9,Neil Taylor,,wls WAL,"DF,MF",22-215,90,0,0,0,,,,0,0,,,,,,,0,,
10,Steven Caulker,,sl SLE,DF,19-255,90,0,0,0,,,,1,0,,,,,,,0,,
11,Ashley Williams,,wls WAL,DF,27-018,90,0,0,0,,,,0,0,,,,,,,0,,
12,Àngel Rangel,,es ESP,DF,28-317,90,0,0,0,,,,0,0,,,,,,,0,,
13,Michel Vorm,,nl NED,GK,27-325,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,990,0,0,0,,,,2,0,,,,,,,0,,
