,num,joueur
0,,Wojciech Szczęsny
1,,Theo Walcott
2,,Laurent Koscielny
3,,Aaron Ramsey
4,,Mikel Arteta
5,,Andrey Arshavin
6,,Bacary Sagna
7,,Per Mertesacker
8,,Emmanuel Frimpong
9,,Kieran Gibbs
10,,Robin van Persie
