,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Marcus Rashford,10.0,eng ENG,FW,25-125,84,10,16,62.5,118,33,7,9,77.8,0,2,0.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1
1,Anthony Elanga,36.0,se SWE,FW,20-312,6,1,2,50.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Bruno Fernandes,8.0,pt POR,LW,28-178,90,20,33,60.6,345,138,11,15,73.3,5,8,62.5,3,6,50.0,0,0.2,0.2,1,3,1,0,2
3,Antony,21.0,br BRA,RW,23-009,90,15,24,62.5,169,48,10,10,100.0,4,10,40.0,0,1,0.0,0,0.0,0.0,1,2,0,0,3
4,Wout Weghorst,27.0,nl NED,AM,30-210,57,9,14,64.3,133,34,6,10,60.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1
5,Alejandro Garnacho,49.0,ar ARG,AM,18-247,33,3,5,60.0,23,4,3,5,60.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
6,Fred,17.0,br BRA,DM,30-000,57,14,19,73.7,217,71,10,12,83.3,3,5,60.0,1,2,50.0,0,0.0,0.0,1,3,0,0,2
7,Scott McTominay,39.0,sct SCO,DM,26-087,33,2,3,66.7,22,10,2,2,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,1,0,0,1
8,Casemiro,18.0,br BRA,DM,31-010,75,21,34,61.8,464,207,7,10,70.0,11,15,73.3,3,6,50.0,0,0.0,0.4,1,3,2,0,4
9,Marcel Sabitzer,15.0,at AUT,DM,28-353,15,7,8,87.5,154,50,1,2,50.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,3
10,Luke Shaw,23.0,eng ENG,"LB,CB",27-236,90,39,49,79.6,612,372,20,21,95.2,14,16,87.5,3,6,50.0,0,0.4,0.2,2,3,1,0,4
11,Lisandro Martínez,6.0,ar ARG,CB,25-046,75,29,39,74.4,484,188,16,17,94.1,11,14,78.6,2,6,33.3,0,0.0,0.0,0,3,0,0,2
12,Tyrell Malacia,12.0,nl NED,LB,23-200,15,6,6,100.0,100,51,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
13,Raphaël Varane,19.0,fr FRA,CB,29-314,90,24,33,72.7,358,88,10,13,76.9,11,15,73.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0
14,Diogo Dalot,20.0,pt POR,RB,23-352,90,32,50,64.0,566,167,15,20,75.0,14,19,73.7,2,6,33.3,0,0.1,0.1,2,2,1,1,1
15,David de Gea,1.0,es ESP,GK,32-118,90,15,26,57.7,505,412,2,2,100.0,5,5,100.0,8,19,42.1,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,247,361,68.4,4277,1873,124,152,81.6,88,119,73.9,26,59,44.1,0,0.8,0.9,8,25,5,1,24
