,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Erling Haaland,9.0,no NOR,FW,22-199,90,24,3,5,13,6,0,24,1,0,0.0,0,0.0,14,88,33,1,0,1,0,1,16,7
1,Julián Álvarez,19.0,ar ARG,FW,23-005,90,43,1,5,18,20,9,43,1,0,0.0,1,100.0,26,113,50,4,0,3,3,0,31,7
2,Jack Grealish,10.0,eng ENG,LM,27-148,90,61,3,10,11,42,8,61,7,3,42.9,1,14.3,41,339,200,8,5,3,2,2,42,12
3,Bernardo Silva,20.0,pt POR,"CM,RM",28-179,83,48,0,4,16,30,1,48,4,1,25.0,2,50.0,34,371,157,5,7,0,2,2,37,9
4,İlkay Gündoğan,8.0,de GER,AM,32-104,7,1,0,0,0,1,0,1,0,0,,0,,1,8,0,0,0,0,0,0,1,0
5,Rodri,16.0,es ESP,"CM,DM",26-228,90,116,2,20,70,28,4,116,1,1,100.0,0,0.0,79,503,262,3,5,0,1,2,83,3
6,Riyad Mahrez,26.0,dz ALG,RM,31-349,58,32,0,2,11,20,2,32,0,0,,0,,20,104,55,2,1,0,2,0,24,4
7,Kevin De Bruyne,17.0,be BEL,"AM,RM",31-222,32,32,0,2,11,19,0,32,1,0,0.0,1,100.0,14,37,14,0,0,0,2,1,18,5
8,Rico Lewis,82.0,eng ENG,LB,18-076,90,72,5,21,33,20,0,72,1,1,100.0,0,0.0,51,311,179,3,2,0,1,1,55,0
9,Nathan Aké,6.0,nl NED,CB,27-352,90,71,4,19,37,16,4,71,0,0,,0,,41,160,68,0,1,0,2,0,45,0
10,Manuel Akanji,25.0,ch SUI,CB,27-201,90,80,5,24,52,4,3,80,0,0,,0,,57,397,297,1,2,0,2,0,56,0
11,Kyle Walker,2.0,eng ENG,RB,32-253,90,90,3,16,57,17,1,90,0,0,,0,,64,377,205,6,5,0,0,0,74,4
12,Ederson,31.0,br BRA,GK,29-172,90,29,21,29,0,0,0,29,0,0,,0,,16,105,70,0,0,0,0,0,13,0
13,13 Players,,,,,990,699,47,157,329,223,32,699,16,6,37.5,5,31.3,458,2913,1590,33,28,7,17,9,495,51
