,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Fernando Llorente,18.0,es ESP,FW,34-056,90,16,18,88.9,143,13,14,14,100.0,1,2,50.0,0,1,0.0,0,0.1,0.0,2,1,0,0,0
1,Son Heung-min,7.0,kr KOR,"LW,RW,AM",26-289,89,38,44,86.4,481,85,29,31,93.5,8,11,72.7,1,1,100.0,0,0.1,0.1,4,0,3,0,5
2,Juan Foyth,21.0,ar ARG,CB,21-101,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
3,Lucas Moura,27.0,br BRA,"RW,LW",26-253,79,39,49,79.6,541,75,23,24,95.8,13,20,65.0,1,1,100.0,0,0.1,0.1,2,1,1,0,2
4,Vincent Janssen,9.0,nl NED,FW,24-312,11,3,4,75.0,32,0,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
5,Dele Alli,20.0,eng ENG,"LM,CM",23-012,90,58,66,87.9,866,107,31,34,91.2,22,22,100.0,2,3,66.7,1,0.1,0.1,2,4,0,0,5
6,Victor Wanyama,12.0,ke KEN,CM,27-302,81,70,84,83.3,986,186,34,39,87.2,30,36,83.3,1,2,50.0,0,0.1,0.1,2,11,0,0,7
7,Ben Davies,33.0,wls WAL,"CB,LB",25-364,9,5,6,83.3,70,39,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,2
8,Christian Eriksen,23.0,dk DEN,"RM,CM",27-068,90,82,106,77.4,1342,298,38,47,80.9,35,41,85.4,6,14,42.9,0,0.0,0.2,1,6,5,1,14
9,Danny Rose,3.0,eng ENG,"LB,WB,CM",28-295,90,60,75,80.0,870,256,33,35,94.3,25,31,80.6,1,6,16.7,0,0.1,0.1,1,6,2,0,15
10,Jan Vertonghen,5.0,be BEL,CB,31-364,90,97,104,93.3,1628,484,36,37,97.3,56,59,94.9,3,4,75.0,0,0.0,0.1,1,10,1,0,12
11,Toby Alderweireld,4.0,be BEL,CB,30-052,90,84,94,89.4,1553,399,28,33,84.8,51,55,92.7,5,5,100.0,0,0.0,0.1,2,9,1,0,13
12,Kieran Trippier,2.0,eng ENG,"RB,WB",28-216,90,70,82,85.4,926,322,43,46,93.5,23,25,92.0,0,3,0.0,0,0.3,0.3,4,7,5,1,12
13,Hugo Lloris,1.0,fr FRA,GK,32-118,90,23,26,88.5,558,501,7,7,100.0,9,9,100.0,7,10,70.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,645,758,85.1,9996,2765,321,353,90.9,276,314,87.9,27,50,54.0,1,0.9,1.2,21,55,18,2,87
