,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Cenk Tosun,14.0,tr TUR,FW,26-297,78,0,0,0,1,0,1,1,0,0,0,0,0,0,3,3,50.0
1,Oumar Niasse,19.0,sn SEN,FW,27-347,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Yannick Bolasie,7.0,cd COD,LW,28-311,90,0,0,0,3,0,1,3,2,1,0,0,0,2,1,1,50.0
3,Theo Walcott,11.0,eng ENG,RW,29-015,90,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1,0.0
4,Dominic Calvert-Lewin,29.0,eng ENG,AM,21-015,74,0,0,0,2,1,0,1,0,0,0,0,0,1,3,3,50.0
5,Beni Baningime,54.0,cd COD,"CM,AM",19-203,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
6,Morgan Schneiderlin,2.0,fr FRA,"DM,CM",28-143,90,0,0,0,1,1,0,0,3,1,0,0,0,4,1,0,100.0
7,Wayne Rooney,10.0,eng ENG,DM,32-158,56,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,
8,Tom Davies,26.0,eng ENG,"DM,CM",19-274,34,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,100.0
9,Leighton Baines,3.0,eng ENG,LB,33-110,90,0,0,0,0,2,0,2,1,4,0,0,0,8,0,1,0.0
10,Michael Keane,4.0,eng ENG,CB,25-079,90,0,0,0,1,0,0,0,2,2,0,0,0,9,2,1,66.7
11,Phil Jagielka,6.0,eng ENG,CB,35-226,90,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,100.0
12,Séamus Coleman,23.0,ie IRL,RB,29-171,90,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,
13,Jordan Pickford,1.0,eng ENG,GK,24-024,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,0,0,0,10,7,2,15,10,10,0,0,0,36,12,10,54.5
