,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Kieffer Moore,21.0,wls WAL,FW,30-005,89,25,20,5,0,0,0,0,0,0,0,0,0,15,0,1
1,Jamal Lowe,18.0,jm JAM,FW,28-023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Ryan Christie,10.0,sct SCO,AM,27-172,62,14,14,0,0,0,0,0,0,0,0,0,0,10,0,0
3,Junior Stanislas,19.0,eng ENG,AM,32-260,28,8,8,0,0,0,1,0,0,0,0,0,0,5,0,0
4,Marcus Tavernier,16.0,eng ENG,AM,23-144,79,20,19,1,0,0,1,1,0,1,1,0,0,19,0,0
5,Marcos Senesi,25.0,ar ARG,CB,25-095,11,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
6,Ben Pearson,22.0,eng ENG,CM,27-221,90,36,36,0,0,0,1,0,0,0,0,0,0,34,0,0
7,Lewis Cook,4.0,eng ENG,CM,25-191,63,21,20,1,1,0,0,0,0,0,0,0,0,17,0,2
8,Philip Billing,29.0,dk DEN,"CM,AM",26-063,27,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
9,Jack Stacey,17.0,eng ENG,WB,26-129,90,26,22,3,0,0,0,2,3,0,0,0,0,16,1,1
10,Adam Smith,15.0,eng ENG,WB,31-106,90,36,32,4,0,0,1,3,4,0,0,0,0,23,0,4
11,Lloyd Kelly,5.0,eng ENG,CB,23-311,90,40,37,3,1,0,0,0,2,0,0,0,0,34,0,1
12,Jefferson Lerma,8.0,co COL,"CB,CM",27-292,90,51,48,3,3,0,0,0,0,0,0,0,0,48,0,0
13,Chris Mepham,6.0,wls WAL,CB,24-281,90,40,38,2,2,0,0,0,0,0,0,0,0,33,0,0
14,Mark Travers,1.0,ie IRL,GK,23-087,90,35,16,19,4,0,0,0,0,0,0,0,0,29,0,0
15,15 Players,,,,,990,372,330,41,11,0,4,6,9,1,1,0,0,300,1,9
