,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Sergi Canós,7.0,es ESP,FW,24-306,71,3,2,1,1,1,1,1,100.0,0,1,0,1,1,4,0,0
1,Yoane Wissa,11.0,cd COD,FW,25-093,19,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0
2,Bryan Mbeumo,19.0,cm CMR,FW,22-120,90,2,0,0,0,2,0,0,,0,0,0,0,1,3,0,0
3,Vitaly Janelt,27.0,de GER,CM,23-209,89,1,0,0,1,0,1,3,33.3,2,1,0,1,1,2,1,0
4,Mathias Jensen,8.0,dk DEN,CM,25-338,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Christian Nørgaard,6.0,dk DEN,CM,27-270,90,5,3,1,3,1,1,1,100.0,0,1,0,1,3,8,1,0
6,Shandon Baptiste,26.0,gd GRN,CM,23-241,68,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,0,0
7,Frank Onyeka,15.0,ng NGA,CM,23-338,22,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0
8,Rico Henry,3.0,eng ENG,WB,24-150,90,0,0,0,0,0,0,2,0.0,2,1,0,1,3,3,4,0
9,Mads Roerslev,30.0,dk DEN,WB,22-164,90,3,1,1,2,0,2,3,66.7,1,2,1,1,3,6,0,0
10,Ethan Pinnock,5.0,jm JAM,CB,28-190,90,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,2,0
11,Pontus Jansson,18.0,se SWE,CB,30-295,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,14,0
12,Charlie Goode,4.0,eng ENG,CB,26-124,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0
13,Álvaro Fernández,40.0,es ESP,GK,23-236,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,18,7,6,8,4,7,15,46.7,8,11,3,8,15,33,27,0
