,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Laurent Depoitre,20.0,be BEL,FW,29-289,90,18,27,66.7,201,38,15,17,88.2,1,4,25.0,1,1,100.0,1,0.3,0.1,1,1,0,0,1
1,Rajiv van La Parra,17.0,nl NED,"LM,LW",27-110,90,12,19,63.2,207,17,6,9,66.7,2,4,50.0,3,4,75.0,0,0.0,0.2,0,1,0,0,2
2,Philip Billing,8.0,dk DEN,"CM,DM",22-103,90,41,56,73.2,698,113,16,16,100.0,17,22,77.3,4,12,33.3,0,0.0,0.0,1,0,1,1,2
3,Aaron Mooy,10.0,au AUS,"CM,DM",28-007,90,41,55,74.5,672,102,18,22,81.8,17,21,81.0,4,6,66.7,0,0.0,0.0,0,5,0,0,2
4,Elias Kachunga,9.0,cd COD,RM,26-153,56,4,8,50.0,64,7,1,3,33.3,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
5,Adama Diakhaby,11.0,fr FRA,"RW,RM",22-079,34,4,7,57.1,30,1,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
6,Chris Löwe,15.0,de GER,LB,29-159,90,39,53,73.6,606,215,17,20,85.0,14,16,87.5,3,9,33.3,0,0.0,0.0,0,3,0,0,4
7,Terence Kongolo,5.0,nl NED,CB,24-220,71,16,19,84.2,350,143,4,4,100.0,9,9,100.0,3,6,50.0,0,0.0,0.0,0,1,1,0,1
8,Alex Pritchard,21.0,eng ENG,AM,25-142,19,8,11,72.7,106,35,4,4,100.0,4,6,66.7,0,0,,0,0.0,0.0,0,1,0,0,2
9,Christopher Schindler,26.0,de GER,CB,28-146,90,29,31,93.5,593,115,7,9,77.8,15,15,100.0,6,6,100.0,0,0.1,0.1,1,0,1,0,2
10,Mathias Jørgensen,25.0,dk DEN,CB,28-152,90,29,41,70.7,549,342,10,13,76.9,17,20,85.0,2,6,33.3,0,0.0,0.0,0,2,0,0,1
11,Erik Durm,37.0,de GER,RB,26-133,90,22,36,61.1,247,94,15,17,88.2,4,9,44.4,1,5,20.0,0,0.0,0.0,1,0,1,1,0
12,Jonas Lössl,1.0,dk DEN,GK,29-233,90,17,36,47.2,648,605,2,2,100.0,5,6,83.3,10,28,35.7,0,0.0,0.0,1,0,0,0,0
13,13 Players,,,,,990,280,399,70.2,4971,1827,118,139,84.9,108,136,79.4,37,83,44.6,1,0.5,0.4,5,14,4,2,17
