,num,joueur
0,,Chris Kirkland
1,,Ronnie Stam
2,,Maynor Figueroa
3,,Antolín Alcaraz
4,,Hendry Thomas
5,,Mohamed Diamé
6,,James McCarthy
7,,Charles N'Zogbia
8,,Mauro Boselli
9,,Steve Gohouri
10,,Hugo Rodallega
